date,region,product_id,category,revenue,orders,units,avg_unit_price,cogs,gross_margin
2026-05-14,North,P024,Beauty,3666.37,1,2,1898.1,2390.59,0.34796815378698814
2026-05-14,North,P028,Beauty,8905.79,3,4,2284.51,6024.910000000001,0.32348393573169815
2026-05-14,North,P029,Beauty,2293.19,1,1,2351.03,1550.14,0.32402461200336646
2026-05-14,North,P030,Beauty,7120.87,2,3,2434.625,4749.35,0.33303795744059356
2026-05-14,North,P033,Grocery,2415.6099999999997,2,3,824.4100000000001,1632.6200000000001,0.3241375884352191
2026-05-14,North,P034,Grocery,857.81,1,1,881.7,584.46,0.3186603093925227
2026-05-14,North,P035,Grocery,5471.33,3,6,922.8000000000001,3468.66,0.3660298318690337
2026-05-14,North,P036,Grocery,898.33,1,1,921.93,608.88,0.3222089877884519
2026-05-14,North,P037,Grocery,959.67,1,1,988.13,634.5,0.3388352246084591
2026-05-14,North,P039,Grocery,4194.6,2,4,1076.0500000000002,2752.59,0.34377771420397657
2026-05-14,North,P041,Fashion,7777.9400000000005,2,3,2659.71,5112.91,0.3426395678033002
2026-05-14,North,P043,Fashion,8606.99,2,3,2973.255,5797.96,0.32636612799596604
2026-05-14,North,P045,Fashion,3131.33,1,1,3280.6,1999.86,0.3613384727895176
2026-05-14,North,P046,Fashion,13098.12,2,4,3375.38,8435.48,0.35597780444827204
2026-05-14,North,P050,Fashion,7499.47,2,2,3906.735,5019.299999999999,0.3307127036977281
2026-05-14,North,P052,Sports,14614.619999999999,4,4,3765.7400000000002,9596.97,0.34333085636164334
2026-05-14,North,P053,Sports,11564.36,1,3,3985.1,7841.44,0.321930482966632
2026-05-14,North,P056,Sports,4447.72,1,1,4551.03,3136.44,0.2948207171314741
2026-05-14,North,P057,Sports,4479.81,1,1,4650.97,2894.86,0.3537984869894036
2026-05-14,North,P058,Sports,14371.72,2,3,4856.89,9085.41,0.36782723292688696
2026-05-14,North,P060,Sports,9943.73,1,2,5032.25,6864.71,0.3096443688635954
2026-05-14,South,P001,Electronics,13970.49,1,1,14390.7,8818.2,0.36879808796971325
2026-05-14,South,P002,Electronics,43746.64,2,3,14911.125,27603.559999999998,0.369013025914676
2026-05-14,South,P003,Electronics,30621.72,1,2,15685.75,20607.63,0.32702571899945526
2026-05-14,South,P009,Electronics,0.0,1,2,19195.27,23292.62,
2026-05-14,South,P012,Home,16849.09,2,4,4304.48,11032.480000000001,0.3452180503516806
2026-05-14,South,P013,Home,4451.95,1,1,4495.1,2921.91,0.3436786127427307
2026-05-14,South,P016,Home,10157.08,1,2,5159.02,6669.79,0.343335879997007
2026-05-14,South,P018,Home,15879.7,2,3,5533.75,9980.5,0.3714931642285434
2026-05-14,South,P019,Home,11228.02,2,2,5788.264999999999,7289.34,0.35079025509395245
2026-05-14,South,P021,Beauty,1618.57,1,1,1663.48,1094.38,0.3238599504500886
2026-05-14,South,P022,Beauty,1704.42,1,1,1744.37,1130.21,0.33689466211379826
2026-05-14,South,P023,Beauty,5403.06,2,3,1845.2350000000001,3541.5299999999997,0.34453254267026473
2026-05-14,South,P026,Beauty,8430.78,2,4,2163.51,5734.2,0.319849408951485
2026-05-14,South,P031,Grocery,745.29,1,1,759.26,459.82,0.38303210830683354
2026-05-14,South,P032,Grocery,3077.87,3,5,793.9233333333333,2578.7000000000003,0.1621803390006724
2026-05-14,South,P034,Grocery,1700.71,1,2,885.6,1119.27,0.3418807439245962
2026-05-14,South,P035,Grocery,2547.19,2,4,889.03,2218.12,0.12918942049866722
2026-05-14,South,P036,Grocery,4604.69,3,5,939.63,3055.87,0.33635706203892113
2026-05-14,South,P038,Grocery,988.43,1,1,999.52,685.08,0.3069008427506246
2026-05-14,South,P039,Grocery,2106.59,2,2,1075.81,1364.56,0.35224224932236464
2026-05-14,South,P041,Fashion,2641.18,1,1,2769.4,1884.73,0.28640607607205865
2026-05-14,South,P042,Fashion,13903.3,2,5,2848.475,9342.58,0.3280314745420152
2026-05-14,South,P044,Fashion,6124.47,1,2,3119.0,4421.2,0.27810896289801407
2026-05-14,South,P046,Fashion,13336.14,3,4,3436.86,9022.509999999998,0.32345416289870993
2026-05-14,South,P049,Fashion,7269.75,1,2,3695.48,4910.8,0.3244884624643213
2026-05-14,South,P053,Sports,3811.38,1,1,3884.8,2437.96,0.3603471708410077
2026-05-14,South,P054,Sports,32413.93,4,8,4117.0175,21197.56,0.3460354853607692
2026-05-14,South,P059,Sports,14890.56,1,3,5082.97,10061.96,0.32427255925902054
2026-05-14,South,P060,Sports,5068.07,1,1,5246.99,3237.7,0.3611572058002356
2026-05-14,West,P001,Electronics,56451.590000000004,2,4,14537.485,39214.64,0.3053403810238118
2026-05-14,West,P002,Electronics,14545.99,1,1,14983.51,9461.69,0.34953275782535254
2026-05-14,West,P005,Electronics,50971.67,1,3,17385.2,33668.72,0.3394620972787432
2026-05-14,West,P006,Electronics,18024.05,1,1,18421.96,12132.85,0.3268521780620892
2026-05-14,West,P009,Electronics,0.0,1,3,20111.34,38365.01,
2026-05-14,West,P010,Electronics,41593.47,1,2,21040.81,27532.49,0.33805739218199393
2026-05-14,West,P012,Home,21328.32,2,5,4368.865,13913.73,0.347640601791421
2026-05-14,West,P013,Home,4579.16,1,1,4716.89,3067.93,0.33002341040714894
2026-05-14,West,P016,Home,15332.869999999999,3,3,5179.993333333333,10552.15,0.3117955086034121
2026-05-14,West,P017,Home,5162.83,1,1,5259.61,3275.09,0.3656405498534718
2026-05-14,West,P019,Home,16854.61,1,3,5771.14,11701.42,0.30574365114351504
2026-05-14,West,P021,Beauty,9860.119999999999,4,6,1675.5575,6760.77,0.3143318742571083
2026-05-14,West,P022,Beauty,3637.99,1,2,1846.32,2437.0,0.3301246017718575
2026-05-14,West,P024,Beauty,11272.86,5,6,1938.2939999999999,7565.66,0.3288606440601587
2026-05-14,West,P027,Beauty,6368.07,2,3,2166.5950000000003,4126.43,0.3520124621745677
2026-05-14,West,P029,Beauty,2296.9,1,1,2305.66,1445.85,0.37052113718490143
2026-05-14,West,P030,Beauty,7008.36,1,3,2422.86,4380.45,0.37496789548482096
2026-05-14,West,P032,Grocery,754.44,1,1,775.77,506.66,0.32842903345527813
2026-05-14,West,P033,Grocery,1694.17,2,2,857.385,1090.6999999999998,0.35620392286488384
2026-05-14,West,P034,Grocery,2508.3199999999997,2,3,872.3,1651.3899999999999,0.34163503859156724
2026-05-14,West,P035,Grocery,863.45,1,1,907.56,559.55,0.3519601598239621
2026-05-14,West,P038,Grocery,2000.39,1,2,1025.0,1344.5,0.32788106319267746
2026-05-14,West,P041,Fashion,2781.15,1,1,2794.0,1754.34,0.36920338708807515
2026-05-14,West,P042,Fashion,14002.77,2,5,2863.63,9511.93,0.3207108307856231
2026-05-14,West,P045,Fashion,3200.35,1,1,3230.07,2145.98,0.3294545909041198
2026-05-14,West,P048,Fashion,10223.78,1,3,3510.43,6870.77,0.32796186928904963
2026-05-14,West,P049,Fashion,11199.47,2,3,3845.3050000000003,7394.0199999999995,0.3397884007011046
2026-05-14,West,P051,Sports,3520.36,1,1,3568.9,2271.5,0.35475349112022636
2026-05-14,West,P052,Sports,7468.3,1,2,3809.97,5038.07,0.32540604956951386
2026-05-14,West,P053,Sports,11136.34,1,3,3810.03,7393.12,0.3361265909625604
2026-05-14,West,P054,Sports,4059.02,1,1,4183.26,2576.66,0.3652014525673685
2026-05-14,West,P055,Sports,8466.3,1,2,4388.05,5397.24,0.3625031005279756
2026-05-14,West,P056,Sports,4283.68,1,1,4392.62,2772.18,0.352850819855825
2026-05-14,West,P057,Sports,13959.349999999999,2,3,4738.0599999999995,9421.51,0.32507530794771955
2026-05-14,West,P059,Sports,4850.45,1,1,5028.98,3151.59,0.350247915141894
2026-05-15,East,P002,Electronics,14661.42,1,1,15052.79,10345.47,0.2943746240132266
2026-05-15,East,P003,Electronics,15583.02,1,1,15930.3,9841.2,0.36846644617025454
2026-05-15,East,P010,Electronics,20250.01,1,1,21499.11,14695.03,0.2743198645334001
2026-05-15,East,P012,Home,4217.7,1,1,4372.94,2665.0,0.3681390331223178
2026-05-15,East,P013,Home,31392.489999999998,4,7,4586.87,20163.91,0.3576836370737077
2026-05-15,East,P014,Home,4764.17,1,1,4834.27,3071.81,0.3552266186974856
2026-05-15,East,P016,Home,10557.37,1,2,5347.13,6906.95,0.34576982714444987
2026-05-15,East,P018,Home,5268.32,1,1,5529.3,3452.01,0.34476075864791805
2026-05-15,East,P019,Home,5660.21,1,1,5772.78,3711.78,0.3442328111501163
2026-05-15,East,P021,Beauty,4807.68,2,3,1675.495,3292.63,0.31513120673588924
2026-05-15,East,P022,Beauty,6740.37,2,4,1758.96,4302.28,0.36171456463072504
2026-05-15,East,P023,Beauty,3629.7,2,2,1850.2849999999999,2489.05,0.314254621594071
2026-05-15,East,P024,Beauty,5632.9,1,3,1919.87,3795.43,0.3262031990626498
2026-05-15,East,P026,Beauty,5973.22,2,3,2069.085,3948.41,0.3389813199580796
2026-05-15,East,P029,Beauty,6971.16,2,3,2364.45,4632.98,0.3354075935712278
2026-05-15,East,P030,Beauty,9084.49,2,4,2371.6400000000003,6171.83,0.32061898906818104
2026-05-15,East,P031,Grocery,1491.71,1,2,763.49,1005.52,0.32592796186926415
2026-05-15,East,P032,Grocery,3076.9,2,4,788.78,1988.8899999999999,0.3536059020442654
2026-05-15,East,P039,Grocery,1034.87,1,1,1059.56,658.43,0.36375583406611456
2026-05-15,East,P045,Fashion,3081.87,1,1,3178.5,1925.37,0.37525917705808487
2026-05-15,East,P046,Fashion,3336.62,1,1,3384.68,1940.78,0.41833951723600526
2026-05-15,East,P048,Fashion,11094.42,2,3,3723.2,7238.4,0.3475639105063627
2026-05-15,East,P052,Sports,3702.67,1,1,3776.31,2481.36,0.3298457599516025
2026-05-15,East,P055,Sports,12528.84,1,3,4249.8,8261.26,0.34062052033548196
2026-05-15,East,P058,Sports,9155.17,2,2,4684.755,6243.59,0.31802577123090014
2026-05-15,East,P059,Sports,4829.06,1,1,4990.25,3095.72,0.3589394209224985
2026-05-15,East,P060,Sports,5177.85,1,1,5256.17,3433.3,0.3369255579053082
2026-05-15,North,P003,Electronics,30229.43,2,2,15640.205,19309.03,0.36125060909186846
2026-05-15,North,P004,Electronics,50107.0,1,3,16850.62,33863.39,0.3241784580996667
2026-05-15,North,P007,Electronics,18070.88,1,1,18547.55,12468.52,0.3100214267373808
2026-05-15,North,P008,Electronics,19311.02,1,1,19677.01,12646.43,0.3451184867500526
2026-05-15,North,P009,Electronics,0.0,1,2,19097.02,24892.59,
2026-05-15,North,P012,Home,17330.300000000003,2,4,4447.77,11236.06,0.3516523083847367
2026-05-15,North,P013,Home,4482.61,1,1,4626.02,3111.32,0.30591329604850737
2026-05-15,North,P014,Home,8908.41,1,2,4649.97,5534.87,0.3786915959189126
2026-05-15,North,P016,Home,5070.28,1,1,5294.78,3512.44,0.30724930378598414
2026-05-15,North,P017,Home,21359.77,2,4,5384.135,13720.86,0.35763072355179854
2026-05-15,North,P019,Home,22740.480000000003,2,4,5850.254999999999,15139.42,0.3342523992457504
2026-05-15,North,P023,Beauty,1811.96,1,1,1874.96,1225.57,0.32362193425903446
2026-05-15,North,P024,Beauty,1919.28,1,1,1991.37,1217.77,0.3655068567379434
2026-05-15,North,P025,Beauty,5894.48,2,3,2022.72,3859.34,0.34526200784462746
2026-05-15,North,P026,Beauty,1997.29,1,1,2040.13,1308.86,0.3446820441698502
2026-05-15,North,P027,Beauty,2096.97,1,1,2169.88,1299.53,0.38028202597080546
2026-05-15,North,P028,Beauty,6700.110000000001,2,3,2299.7250000000004,4424.41,0.33965114005590963
2026-05-15,North,P030,Beauty,2312.87,1,1,2376.07,1458.66,0.3693290154656335
2026-05-15,North,P031,Grocery,2191.31,2,3,750.1500000000001,1360.45,0.37916132359182403
2026-05-15,North,P032,Grocery,800.33,1,1,808.25,534.16,0.33257531268351814
2026-05-15,North,P037,Grocery,2899.29,2,3,990.28,1850.3899999999999,0.3617782284628306
2026-05-15,North,P043,Fashion,11417.289999999999,2,4,2942.8050000000003,7352.59,0.3560126790157734
2026-05-15,North,P044,Fashion,18167.97,3,6,3129.3799999999997,12485.060000000001,0.3127982928197261
2026-05-15,North,P045,Fashion,12858.65,3,4,3264.0066666666667,8361.21,0.34975988925742596
2026-05-15,North,P046,Fashion,3265.67,1,1,3356.63,1997.43,0.38835522266487427
2026-05-15,North,P048,Fashion,15001.6,3,4,3755.346666666667,9586.46,0.3609708297781571
2026-05-15,North,P052,Sports,14649.68,3,4,3776.6233333333334,9588.06,0.34551061866197763
2026-05-15,North,P053,Sports,7774.77,1,2,3915.97,5396.63,0.3058791449779222
2026-05-15,North,P055,Sports,16802.8,2,4,4337.995,10936.86,0.34910491108624747
2026-05-15,North,P056,Sports,13042.189999999999,2,3,4470.775,8679.91,0.33447450159827447
2026-05-15,North,P057,Sports,18139.79,2,4,4692.165,11757.17,0.35185743605631603
2026-05-15,North,P058,Sports,4752.68,1,1,4998.61,3092.08,0.3494028632266427
2026-05-15,North,P059,Sports,14590.48,1,3,4965.28,9187.42,0.37031406780311543
2026-05-15,North,P060,Sports,15726.58,2,3,5364.12,10343.01,0.34232299711698283
2026-05-15,South,P001,Electronics,28096.65,2,2,14472.384999999998,19194.0,0.31685805959073415
2026-05-15,South,P002,Electronics,60077.95,2,4,15453.475,36127.4,0.3986579102649141
2026-05-15,South,P004,Electronics,47228.29,2,3,16421.025,31036.45,0.3428419703529389
2026-05-15,South,P006,Electronics,17445.5,1,1,17994.33,11229.44,0.35631308933535866
2026-05-15,South,P009,Electronics,38832.18,1,2,19717.77,26240.35,0.3242627635121181
2026-05-15,South,P010,Electronics,60009.649999999994,2,3,20515.385000000002,38691.74,0.3552413653470733
2026-05-15,South,P015,Home,13800.13,1,3,4879.13,9157.32,0.3364323379562366
2026-05-15,South,P018,Home,5573.67,1,1,5762.09,3856.37,0.30810937856026643
2026-05-15,South,P019,Home,5897.15,1,1,5996.7,3779.95,0.35902088296889173
2026-05-15,South,P022,Beauty,1721.74,1,1,1746.72,1132.88,0.3420144737300637
2026-05-15,South,P023,Beauty,3490.75,1,2,1823.99,2362.75,0.3231397264198238
2026-05-15,South,P027,Beauty,0.0,1,2,2186.02,2737.53,
2026-05-15,South,P028,Beauty,6598.37,2,3,2274.83,4252.21,0.3555666020547499
2026-05-15,South,P029,Beauty,2257.89,1,1,2313.17,1496.16,0.3373636448188352
2026-05-15,South,P032,Grocery,3902.67,2,5,800.955,2609.24,0.33142182147094174
2026-05-15,South,P033,Grocery,1652.47,1,2,846.55,1101.3,0.3335431202987044
2026-05-15,South,P034,Grocery,868.22,1,1,879.39,563.34,0.3511552371518739
2026-05-15,South,P035,Grocery,1846.3899999999999,2,2,933.44,1229.3000000000002,0.3342143317500635
2026-05-15,South,P038,Grocery,1983.27,1,2,1035.65,1333.27,0.32774155813378913
2026-05-15,South,P039,Grocery,2090.6,2,2,1075.35,1363.48,0.34780445805032045
2026-05-15,South,P040,Grocery,2114.95,2,2,1094.16,1439.97,0.3191470247523581
2026-05-15,South,P041,Fashion,2645.17,1,1,2759.99,1640.32,0.37988106624526974
2026-05-15,South,P042,Fashion,2765.68,1,1,2810.08,1745.78,0.3687700673975297
2026-05-15,South,P045,Fashion,3309.01,1,1,3379.64,2122.95,0.35843348917047707
2026-05-15,South,P046,Fashion,10089.41,1,3,3435.63,6863.13,0.31976894585510945
2026-05-15,South,P047,Fashion,6963.85,1,2,3560.98,4550.45,0.34656116946803855
2026-05-15,South,P048,Fashion,3641.44,1,1,3762.6,2339.15,0.35763049782503625
2026-05-15,South,P049,Fashion,3805.21,1,1,3991.62,2543.53,0.33156645756738784
2026-05-15,South,P051,Sports,7188.73,1,2,3688.04,4670.86,0.35025240897905474
2026-05-15,South,P052,Sports,11149.29,1,3,3823.88,7589.4,0.3192929774003547
2026-05-15,South,P053,Sports,15406.07,2,4,3969.67,10022.56,0.3494408372803707
2026-05-15,South,P054,Sports,8170.97,1,2,4192.39,5792.84,0.2910462282935808
2026-05-15,South,P055,Sports,4252.51,1,1,4354.4,2775.83,0.3472490364514135
2026-05-15,South,P056,Sports,17582.129999999997,3,4,4560.163333333333,11509.11,0.3454086620904292
2026-05-15,South,P057,Sports,13801.89,1,3,4688.78,8879.98,0.3566113046836339
2026-05-15,South,P059,Sports,4801.3,1,1,5019.66,3100.38,0.35426238727011433
2026-05-15,South,P060,Sports,10027.07,2,2,5121.43,6650.049999999999,0.3367903086345264
2026-05-15,West,P001,Electronics,28316.78,2,2,14566.9,18187.13,0.35772605501049193
2026-05-15,West,P002,Electronics,15280.02,1,1,15829.3,9916.92,0.3509877604872245
2026-05-15,West,P003,Electronics,59754.09,2,4,15489.94,40454.86,0.32297755685008334
2026-05-15,West,P004,Electronics,15719.82,1,1,16286.59,10532.51,0.32998533062083407
2026-05-15,West,P005,Electronics,35138.27,1,2,17766.34,23795.12,0.3228146974794149
2026-05-15,West,P006,Electronics,34182.11,1,2,17525.69,22284.49,0.348065698694434
2026-05-15,West,P009,Electronics,20104.69,1,1,20577.98,12892.31,0.35874116934904243
2026-05-15,West,P011,Home,8075.73,2,2,4188.655000000001,5229.37,0.35245853935186044
2026-05-15,West,P012,Home,4247.05,1,1,4378.4,2744.48,0.3537914552454057
2026-05-15,West,P013,Home,8993.92,1,2,4590.61,5972.71,0.3359169305486373
2026-05-15,West,P016,Home,10106.47,1,2,5197.73,6088.62,0.3975522610763204
2026-05-15,West,P017,Home,10515.54,1,2,5335.67,7237.09,0.3117719109051937
2026-05-15,West,P018,Home,16522.25,1,3,5566.42,10852.29,0.34317117825961957
2026-05-15,West,P021,Beauty,3237.0299999999997,2,2,1686.365,2125.25,0.3434568107184672
2026-05-15,West,P022,Beauty,3436.09,2,2,1762.8000000000002,2190.54,0.36249050519631326
2026-05-15,West,P025,Beauty,3918.59,2,2,1991.355,2692.75,0.3128268076017139
2026-05-15,West,P026,Beauty,8314.880000000001,2,4,2116.9,5291.9,0.36356267318349766
2026-05-15,West,P027,Beauty,10397.0,3,5,2146.2066666666665,6726.64,0.3530210637683947
2026-05-15,West,P028,Beauty,4538.91,1,2,2300.51,3158.74,0.3040752074837351
2026-05-15,West,P030,Beauty,2322.66,1,1,2394.49,1502.12,0.35327598529272475
2026-05-15,West,P031,Grocery,2945.5299999999997,2,4,762.665,1954.6599999999999,0.33639786388188203
2026-05-15,West,P036,Grocery,1923.27,1,2,964.82,1282.95,0.3329329735294576
2026-05-15,West,P038,Grocery,3048.24,3,3,1043.9933333333333,2028.29,0.33460291840537487
2026-05-15,West,P039,Grocery,2093.32,1,2,1073.72,1391.71,0.33516614755508
2026-05-15,West,P040,Grocery,2077.31,1,2,1095.63,1429.86,0.31167712089192273
2026-05-15,West,P041,Fashion,10515.59,2,4,2686.465,6858.83,0.34774653633319674
2026-05-15,West,P043,Fashion,5705.57,1,2,2975.37,3428.96,0.3990153481597807
2026-05-15,West,P044,Fashion,0.0,1,2,3175.89,4308.13,
2026-05-15,West,P045,Fashion,3206.11,1,1,3316.55,2155.45,0.32770553723983276
2026-05-15,West,P046,Fashion,6692.93,2,2,3426.825,4503.24,0.32716463492072984
2026-05-15,West,P047,Fashion,3410.79,1,1,3524.64,2226.5,0.34721867954344887
2026-05-15,West,P049,Fashion,7479.09,1,2,3842.13,4798.56,0.3584032282002222
2026-05-15,West,P051,Sports,7136.07,1,2,3620.9,4739.68,0.33581369016839796
2026-05-15,West,P052,Sports,7166.23,1,2,3725.04,4798.31,0.33042757488944663
2026-05-15,West,P053,Sports,3776.84,1,1,3898.87,2538.73,0.3278163755944123
2026-05-15,West,P055,Sports,4246.13,1,1,4363.96,2861.47,0.32609929512285313
2026-05-15,West,P056,Sports,8894.7,1,2,4559.98,6109.73,0.3131044329769414
2026-05-16,East,P001,Electronics,42276.020000000004,3,3,14315.553333333335,27243.059999999998,0.3555907107622715
2026-05-16,East,P004,Electronics,16155.47,1,1,16744.89,10972.29,0.3208312726277848
2026-05-16,East,P006,Electronics,87009.35,3,5,17958.716666666667,58800.94,0.32419975554351343
2026-05-16,East,P007,Electronics,52249.01,1,3,18040.54,33642.02,0.35612138871147997
2026-05-16,East,P010,Electronics,0.0,1,1,20607.55,12649.67,
2026-05-16,East,P011,Home,4098.63,1,1,4156.83,2660.03,0.35099533258674237
2026-05-16,East,P013,Home,18189.24,2,4,4602.025,11481.08,0.36879825655167564
2026-05-16,East,P014,Home,28417.78,3,6,4765.323333333334,18738.69,0.3405997935095564
2026-05-16,East,P018,Home,33565.16,3,6,5732.386666666666,22153.81,0.33997603467404897
2026-05-16,East,P021,Beauty,12958.890000000001,4,8,1672.88,8200.85,0.36716416298000837
2026-05-16,East,P022,Beauty,8542.57,3,5,1759.39,5552.63,0.35000474096202894
2026-05-16,East,P023,Beauty,1757.01,1,1,1774.04,1160.64,0.3394232246828418
2026-05-16,East,P024,Beauty,1869.64,1,1,1896.57,1298.4,0.3055347553539719
2026-05-16,East,P028,Beauty,9075.77,3,4,2291.3700000000003,6041.78,0.334295602466788
2026-05-16,East,P029,Beauty,2347.47,1,1,2390.99,1579.68,0.3270712724763255
2026-05-16,East,P031,Grocery,1517.97,1,2,772.58,979.12,0.35498066496702835
2026-05-16,East,P033,Grocery,2348.19,1,3,799.03,1594.85,0.32081731035393224
2026-05-16,East,P034,Grocery,853.23,1,1,875.02,558.61,0.34529962612660126
2026-05-16,East,P036,Grocery,939.8,1,1,962.32,592.8,0.3692274952117472
2026-05-16,East,P037,Grocery,1954.55,1,2,1006.05,1287.58,0.3412396715356476
2026-05-16,East,P038,Grocery,2004.51,1,2,1017.0,1246.96,0.3779227841218053
2026-05-16,East,P040,Grocery,1087.82,1,1,1122.51,686.01,0.36937177106506586
2026-05-16,East,P045,Fashion,9519.03,1,3,3292.87,6261.53,0.3422092377059428
2026-05-16,East,P046,Fashion,3318.49,1,1,3409.52,2048.29,0.3827644500962787
2026-05-16,East,P051,Sports,10602.45,3,3,3619.373333333333,7225.38,0.31851788973303347
2026-05-16,East,P053,Sports,3780.58,1,1,3866.41,2633.06,0.3035301461680483
2026-05-16,East,P054,Sports,8193.37,1,2,4239.56,5537.73,0.32412059994849507
2026-05-16,East,P056,Sports,4387.89,1,1,4486.14,2831.17,0.35477644152428617
2026-05-16,North,P002,Electronics,14963.7,1,1,15156.18,9778.58,0.3465132286800725
2026-05-16,North,P004,Electronics,47508.61,2,3,16363.345,32232.6,0.32154192682126465
2026-05-16,North,P005,Electronics,69232.78,2,4,17716.66,45459.13,0.34338719317641153
2026-05-16,North,P006,Electronics,54038.38,1,3,18106.95,35248.14,0.3477202684462413
2026-05-16,North,P007,Electronics,55202.81,3,3,18880.403333333335,35247.31,0.3614942790049999
2026-05-16,North,P008,Electronics,19265.92,1,1,20024.86,12697.22,0.34094919941534063
2026-05-16,North,P011,Home,8244.25,1,2,4175.15,5279.27,0.35964217484913724
2026-05-16,North,P013,Home,4492.49,1,1,4593.08,2954.3,0.3423914132251824
2026-05-16,North,P014,Home,18378.04,2,4,4784.375,11524.56,0.37291680723298026
2026-05-16,North,P016,Home,15279.12,1,3,5165.88,11266.65,0.2626113284011122
2026-05-16,North,P017,Home,15798.67,1,3,5327.49,11134.53,0.29522358527648207
2026-05-16,North,P018,Home,5362.64,1,1,5588.99,3498.32,0.34764966509032863
2026-05-16,North,P019,Home,22839.76,2,4,5889.264999999999,15136.04,0.33729426228646875
2026-05-16,North,P021,Beauty,1627.02,1,1,1685.33,1062.06,0.34723605118560313
2026-05-16,North,P022,Beauty,6887.53,3,4,1759.243333333333,4323.9400000000005,0.37220745317987713
2026-05-16,North,P023,Beauty,3547.27,1,2,1830.0,2088.44,0.41125428850919155
2026-05-16,North,P024,Beauty,3741.66,1,2,1919.39,2359.59,0.36937348663427455
2026-05-16,North,P025,Beauty,3869.09,2,2,1989.165,2682.6,0.3066586716773195
2026-05-16,North,P026,Beauty,12279.99,2,6,2084.26,7787.47,0.36584068879534914
2026-05-16,North,P028,Beauty,4435.82,2,2,2298.815,2773.4300000000003,0.37476498144649684
2026-05-16,North,P030,Beauty,4736.73,1,2,2408.1,3192.08,0.3261004954895043
2026-05-16,North,P032,Grocery,0.0,1,2,818.09,1001.13,
2026-05-16,North,P033,Grocery,839.12,1,1,839.46,514.45,0.3869172466393364
2026-05-16,North,P035,Grocery,4439.62,4,5,911.255,2960.92,0.33306904644992136
2026-05-16,North,P037,Grocery,2909.74,2,3,996.1800000000001,1887.7600000000002,0.35122725741818844
2026-05-16,North,P039,Grocery,1058.09,1,1,1067.7,697.06,0.34120915990133166
2026-05-16,North,P041,Fashion,7991.82,2,3,2732.84,5126.5,0.3585315985595271
2026-05-16,North,P042,Fashion,2791.59,1,1,2917.02,1861.12,0.33331184020576093
2026-05-16,North,P043,Fashion,17695.79,2,6,2991.0699999999997,11637.27,0.3423706994714562
2026-05-16,North,P044,Fashion,9132.77,1,3,3168.46,6065.77,0.3358236329175048
2026-05-16,North,P045,Fashion,3181.72,1,1,3217.43,2087.11,0.34403090152496124
2026-05-16,North,P046,Fashion,9853.23,2,3,3369.25,6619.76,0.3281634550294674
2026-05-16,North,P048,Fashion,10824.13,2,3,3640.58,6892.77,0.36320332442422615
2026-05-16,North,P050,Fashion,3877.88,1,1,4031.06,2608.51,0.32733607022393674
2026-05-16,North,P051,Sports,10438.73,2,3,3588.9350000000004,6409.02,0.3860345080292334
2026-05-16,North,P052,Sports,3708.82,1,1,3843.73,2371.32,0.3606268300969041
2026-05-16,North,P054,Sports,3911.04,1,1,4093.19,2743.12,0.29862133856979217
2026-05-16,North,P056,Sports,13418.48,3,3,4556.333333333333,9003.46,0.3290253441522438
2026-05-16,North,P057,Sports,9239.84,2,2,4686.915,5844.889999999999,0.36742519350984437
2026-05-16,North,P058,Sports,9668.62,1,2,4924.93,6250.88,0.35348788141430737
2026-05-16,North,P060,Sports,10088.67,1,2,5275.95,6950.55,0.3110538851999322
2026-05-16,South,P001,Electronics,28534.71,1,2,14675.33,18820.68,0.3404285517532857
2026-05-16,South,P003,Electronics,14947.42,1,1,15760.67,9985.58,0.3319529390356329
2026-05-16,South,P004,Electronics,94705.36,5,7,16378.318,74795.37,0.21023086760876053
2026-05-16,South,P005,Electronics,33772.53999999999,2,2,17433.18,22223.510000000002,0.3419650994565405
2026-05-16,South,P008,Electronics,18943.24,1,1,19198.58,12799.49,0.32432413884847583
2026-05-16,South,P012,Home,8380.51,1,2,4310.96,5626.14,0.32866376867278957
2026-05-16,South,P013,Home,4313.82,1,1,4521.35,3043.1,0.29456954624903214
2026-05-16,South,P014,Home,4697.97,1,1,4857.79,3229.98,0.3124732597270736
2026-05-16,South,P018,Home,21794.7,3,4,5600.556666666666,14085.7,0.35370984688938134
2026-05-16,South,P021,Beauty,4958.07,2,3,1715.895,3340.5199999999995,0.3262458981014791
2026-05-16,South,P023,Beauty,5461.639999999999,2,3,1871.1599999999999,3583.4800000000005,0.343882057404003
2026-05-16,South,P024,Beauty,3791.03,1,2,1952.33,2544.48,0.3288156516830519
2026-05-16,South,P026,Beauty,2011.72,1,1,2057.6,1344.65,0.3315918716322351
2026-05-16,South,P029,Beauty,2373.93,1,1,2394.76,1523.92,0.3580602629395137
2026-05-16,South,P032,Grocery,1500.97,1,2,778.35,930.31,0.38019414112207445
2026-05-16,South,P034,Grocery,1677.98,1,2,868.43,1148.9,0.3153076913908389
2026-05-16,South,P036,Grocery,4731.56,3,5,962.14,3055.39,0.35425314272671177
2026-05-16,South,P037,Grocery,1958.47,2,2,1002.65,1277.05,0.34793486752413877
2026-05-16,South,P038,Grocery,1021.3,1,1,1051.37,658.12,0.3556056007049838
2026-05-16,South,P041,Fashion,8042.77,2,3,2784.435,5444.75,0.32302552478810165
