request_id,created_at,insight_id,role,kpi,region,total_latency_ms,sql_latency_ms,analytics_latency_ms,retrieval_latency_ms,llm_latency_ms,model,model_calls,input_tokens,output_tokens,estimated_cost_usd,cache_hit,fallback_used,errors,ecs_band
req_9bbf8a5042a7,2026-08-30T13:21:50.719550+00:00,ins_47ef2ba0729a,ceo,conversion_rate,North,2302.22,0.0,2300.58,1.57,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5ee2d996955d,2026-08-30T13:21:54.795384+00:00,ins_0494f1505d4c,ceo,aov,North,2020.54,0.0,2019.78,0.72,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ee4fbf1e0ef5,2026-08-30T13:21:58.957149+00:00,ins_5d5462c5208a,ceo,gross_margin,North,2122.3,0.0,2120.31,1.93,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_7c2f199ca9d4,2026-08-30T13:22:03.001866+00:00,ins_d636219ebbb9,ceo,revenue,North,1987.12,0.0,1986.34,0.72,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b6a8b8b36389,2026-08-30T13:22:07.438587+00:00,ins_02ebb27c3735,ceo,revenue,North,2396.56,0.0,2395.53,0.98,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0e511f18bd65,2026-08-30T13:22:11.630267+00:00,ins_05b8d7e56313,ceo,orders,North,2149.28,0.0,2148.04,1.16,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5ac6246ac213,2026-08-30T13:22:16.056757+00:00,ins_03d3c2c62ebb,ceo,conversion_rate,North,2372.8,0.0,2370.97,1.75,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_9be9ab8e2dae,2026-08-30T13:22:20.586111+00:00,ins_8b7ba6c9b77b,ceo,aov,North,2464.95,0.0,2463.27,1.59,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3d815c5089be,2026-08-30T13:22:25.354594+00:00,ins_ae4d5017411d,ceo,gross_margin,North,2700.46,0.0,2698.63,1.71,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_dc74dee5be39,2026-08-30T13:22:46.062960+00:00,ins_0d8649c148d1,ceo,revenue,North,2207.53,0.0,2205.73,1.65,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a8e7ffbdcc93,2026-08-30T13:22:50.578208+00:00,ins_0c9e97691759,ceo,revenue,North,2455.33,0.0,2453.98,1.25,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_fe5ce06f4aeb,2026-08-30T13:22:54.882018+00:00,ins_fab447570acc,ceo,orders,North,2246.66,0.0,2244.83,1.69,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4de10b83cde3,2026-08-30T13:22:59.225518+00:00,ins_3869318f176d,ceo,conversion_rate,North,2284.28,0.0,2282.76,1.38,0.1,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_d23b90c21a72,2026-08-30T13:23:03.514087+00:00,ins_1482539c5046,ceo,aov,North,2236.26,0.0,2234.61,1.55,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5dd204644479,2026-08-30T13:23:07.911735+00:00,ins_47e1c98bb9c9,ceo,gross_margin,North,2345.33,0.0,2343.62,1.62,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_baa404669eed,2026-08-30T13:23:14.946880+00:00,ins_6af06fc6de54,ceo,revenue,North,2682.62,0.0,2681.04,1.52,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8814b37c1e1d,2026-08-30T13:23:19.887171+00:00,ins_ea6bdf814b8b,ceo,revenue,North,2882.98,0.0,2881.21,1.67,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9579dc217851,2026-08-30T13:23:24.581092+00:00,ins_6188052fc574,ceo,orders,North,2653.88,0.0,2652.15,1.64,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_bcbd0b5916cf,2026-08-30T13:23:29.558526+00:00,ins_5fd334e74571,ceo,conversion_rate,North,2931.31,0.0,2930.6,0.66,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7435d73f2514,2026-08-30T13:23:34.450068+00:00,ins_9b1dbc2daca3,ceo,aov,North,2839.92,0.0,2837.96,1.86,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b75e147f1517,2026-08-30T13:23:39.591201+00:00,ins_c5ce6d166928,ceo,gross_margin,North,3086.22,0.0,3084.82,1.33,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b439528f65dc,2026-08-30T13:23:44.310887+00:00,ins_5572172e0732,ceo,revenue,North,2670.83,0.0,2669.93,0.84,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a7f003b62841,2026-08-30T13:23:49.242829+00:00,ins_d59704761e74,ceo,revenue,North,2906.49,0.0,2905.47,0.91,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f72123c46fc8,2026-08-30T13:23:54.190587+00:00,ins_4645f1f8c6de,ceo,orders,North,2887.47,0.0,2885.52,1.86,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4b8539818b4b,2026-08-30T13:23:58.979334+00:00,ins_bfec25fe8aa0,ceo,conversion_rate,North,2725.34,0.0,2724.5,0.8,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_e4855daa43c3,2026-08-30T13:24:04.070834+00:00,ins_3cbd6a2d84e1,ceo,aov,North,3028.82,0.0,3027.14,1.58,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1126759bcd43,2026-08-30T13:24:08.868282+00:00,ins_cce950b72158,ceo,gross_margin,North,2772.45,0.0,2771.1,1.29,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_beb67cca16ee,2026-08-30T13:24:15.406481+00:00,ins_32969c09b2d4,ceo,revenue,North,2322.66,0.0,2320.97,1.62,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_594a43f91f55,2026-08-30T13:24:19.928982+00:00,ins_27ef8a739e1b,ceo,revenue,North,2468.48,0.0,2466.95,1.46,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9e55da963df6,2026-08-30T13:24:24.584192+00:00,ins_abbfa71f8126,ceo,orders,North,2606.33,0.0,2604.9,1.37,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_b2421276270d,2026-08-30T13:24:29.398362+00:00,ins_cd7c2718100a,ceo,conversion_rate,North,2763.78,0.0,2762.05,1.66,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_42229300cee0,2026-08-30T13:24:34.046161+00:00,ins_a17ab5adb6e3,ceo,aov,North,2597.29,0.0,2596.06,1.15,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_bd278818e741,2026-08-30T13:24:38.777591+00:00,ins_3421d59a1ad3,ceo,gross_margin,North,2665.8,0.0,2664.0,1.69,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0c28e3d1f795,2026-08-30T13:24:43.485994+00:00,ins_457e8c1279d9,ceo,revenue,North,2631.81,0.0,2630.51,1.19,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4d09e237e003,2026-08-30T13:24:47.933317+00:00,ins_41ffa2ada907,ceo,revenue,North,2390.33,0.0,2389.06,1.18,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_eb246f3f4c94,2026-08-30T13:24:52.577560+00:00,ins_6d24e5576244,ceo,revenue,North,2593.13,0.0,2592.02,1.06,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ee1579624358,2026-08-30T13:24:57.237088+00:00,ins_2acd9778782c,ceo,orders,North,2599.43,0.0,2597.64,1.68,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_538b25dc49bd,2026-08-30T13:25:01.530900+00:00,ins_c787eb2ef0e3,ceo,conversion_rate,North,2235.3,0.0,2234.02,1.21,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f2aecab92feb,2026-08-30T13:25:06.434042+00:00,ins_8f4c93527ddf,ceo,aov,North,2829.71,0.0,2827.84,1.75,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cc317025ebb6,2026-08-30T13:25:11.517197+00:00,ins_1655043cd4ae,ceo,gross_margin,North,3025.01,0.0,3023.74,1.19,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f320f3d12aed,2026-08-30T13:25:55.011694+00:00,ins_acbda0608c90,ceo,revenue,North,2350.01,0.0,2348.19,1.69,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_54f0d8bff09e,2026-08-30T13:25:59.046201+00:00,ins_c5aa0fe94636,ceo,revenue,North,1999.12,0.0,1997.79,1.22,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_471bbf469cc7,2026-08-30T13:26:04.113264+00:00,ins_cf4c0a2a24b3,ceo,orders,North,3017.12,0.0,3014.83,2.18,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_3d0132a5f5ab,2026-08-30T13:26:09.190735+00:00,ins_ed7770ba0f16,ceo,conversion_rate,North,3013.6,0.0,3011.84,1.67,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_b98272ef1e5d,2026-08-30T13:26:14.361659+00:00,ins_1da57f7f2e69,ceo,aov,North,3102.19,0.0,3100.46,1.64,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ce9d67ce2c1c,2026-08-30T13:26:19.311115+00:00,ins_d0fcde6b1dc8,ceo,gross_margin,North,2901.17,0.0,2899.44,1.63,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_028f0996918b,2026-08-30T13:26:25.957869+00:00,ins_7ee53ac8d86f,ceo,revenue,North,2215.46,0.0,2212.56,2.75,0.09,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3c9358040b37,2026-08-30T13:26:30.337615+00:00,ins_7e8a053bd953,ceo,revenue,North,2337.22,0.0,2336.49,0.67,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cdcb099e919f,2026-08-30T13:26:34.714440+00:00,ins_6ff65346ccee,ceo,orders,North,2335.9,0.0,2334.77,1.05,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_52cd927b5f8f,2026-08-30T13:26:39.339760+00:00,ins_28e9372b08d3,ceo,conversion_rate,North,2595.94,0.0,2594.18,1.66,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f71807596372,2026-08-30T13:26:43.746333+00:00,ins_93e6a64f35d5,ceo,aov,North,2355.42,0.0,2353.65,1.66,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_44629cdc2d22,2026-08-30T13:26:48.393502+00:00,ins_96dfe4901b7d,ceo,gross_margin,North,2588.63,0.0,2587.31,1.22,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_53b43570c4e4,2026-08-30T13:26:52.821772+00:00,ins_e9ffd7b9d481,ceo,revenue,North,2393.48,0.0,2391.63,1.73,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_82041b82685b,2026-08-30T13:26:57.362669+00:00,ins_8721abccfac4,ceo,revenue,North,2472.61,0.0,2470.84,1.64,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0d6d64a80c4b,2026-08-30T13:27:02.121604+00:00,ins_58e8b405595a,ceo,orders,North,2709.9,0.0,2708.86,0.97,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_28152625a87c,2026-08-30T13:27:06.598095+00:00,ins_7e944fb88d34,ceo,conversion_rate,North,2409.58,0.0,2407.96,1.51,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a2a005b68a59,2026-08-30T13:27:11.325947+00:00,ins_2edc2d2995d5,ceo,aov,North,2675.91,0.0,2674.42,1.42,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5d28503e3731,2026-08-30T13:27:16.027255+00:00,ins_2abf8ada660a,ceo,gross_margin,North,2640.39,0.0,2639.44,0.87,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9d5e659de3a2,2026-08-30T13:27:22.727675+00:00,ins_6f7e6f8fac83,ceo,revenue,North,2468.38,0.0,2466.58,1.68,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0a91396d117b,2026-08-30T13:27:27.562884+00:00,ins_b98254ccdb93,ceo,revenue,North,2789.76,0.0,2787.99,1.67,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cd0b42928b5d,2026-08-30T13:27:31.842368+00:00,ins_976a824e48c8,ceo,orders,North,2223.98,0.0,2222.83,1.09,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5d254d5b563f,2026-08-30T13:27:36.377272+00:00,ins_90e8e64e1862,ceo,conversion_rate,North,2482.23,0.0,2480.78,1.35,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_b3da942a89da,2026-08-30T13:27:41.057827+00:00,ins_a4cf51979ae7,ceo,aov,North,2646.53,0.0,2644.92,1.54,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e5933ca4686a,2026-08-30T13:27:45.728937+00:00,ins_5e8c69d18a64,ceo,gross_margin,North,2614.22,0.0,2613.09,1.04,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_06538d4ecc2d,2026-08-30T13:27:49.962738+00:00,ins_ed4aeaefa9fb,ceo,revenue,North,2180.87,0.0,2179.34,1.43,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ce9c78f7bfb7,2026-08-30T13:27:54.933999+00:00,ins_dffd11736f7e,ceo,revenue,North,2908.63,0.0,2906.78,1.73,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4ba36c038d43,2026-08-30T13:28:00.083642+00:00,ins_03f4ff34b7f1,ceo,revenue,North,3056.9,0.0,3055.03,1.75,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_de6d1f9dec34,2026-08-30T13:28:05.212832+00:00,ins_ad98761ec4e0,ceo,orders,North,3084.01,0.0,3082.19,1.73,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_aa7d44de9ba6,2026-08-30T13:28:10.161139+00:00,ins_7922eb09472c,ceo,conversion_rate,North,2917.11,0.0,2915.39,1.63,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_808170930ae5,2026-08-30T13:28:15.362904+00:00,ins_9e4e79eec85a,ceo,aov,North,3154.09,0.0,3152.16,1.83,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0d1e01fb3803,2026-08-30T13:28:20.242638+00:00,ins_d00720186fe7,ceo,gross_margin,North,2832.68,0.0,2831.91,0.71,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_653047c9d33b,2026-08-30T13:28:27.474829+00:00,ins_e7157467da16,ceo,revenue,North,2818.76,0.0,2816.6,2.0,0.09,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_236ba0585285,2026-08-30T13:28:32.087408+00:00,ins_a5c91f27456a,ceo,revenue,North,2575.07,0.0,2573.88,1.1,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_824f1a0f9889,2026-08-30T13:28:36.260147+00:00,ins_5a79c16cfd61,ceo,orders,North,2105.67,0.0,2104.74,0.88,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_954c60e0fdd4,2026-08-30T13:28:40.566690+00:00,ins_51a1e63e813c,ceo,conversion_rate,North,2262.75,0.0,2261.04,1.63,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_22e61a24b03f,2026-08-30T13:28:45.180541+00:00,ins_79dbf8e6c167,ceo,aov,North,2544.97,0.0,2544.0,0.92,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_20138076f4a3,2026-08-30T13:28:49.704143+00:00,ins_f926ea398034,ceo,gross_margin,North,2468.62,0.0,2467.72,0.84,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_fb51b9cd9d98,2026-08-30T13:28:54.347884+00:00,ins_7f7e76e5a5d1,ceo,revenue,North,2590.44,0.0,2588.65,1.67,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_df2703b4c822,2026-08-30T13:28:58.964340+00:00,ins_fa538a091d8b,ceo,revenue,North,2580.43,0.0,2579.06,1.27,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cd11524c95c7,2026-08-30T13:29:03.424749+00:00,ins_b7c2f10a6480,ceo,orders,North,2388.26,0.0,2386.04,2.15,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_d9d689245f83,2026-08-30T13:29:08.095948+00:00,ins_129963da9356,ceo,conversion_rate,North,2622.13,0.0,2620.39,1.64,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_0f20a4446582,2026-08-30T13:29:12.614073+00:00,ins_a35ffcc22f0c,ceo,aov,North,2477.88,0.0,2475.51,2.24,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_93a33a4f0c9f,2026-08-30T13:29:17.193655+00:00,ins_b0004b431123,ceo,gross_margin,North,2548.45,0.0,2547.57,0.81,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_af9b9899275b,2026-08-30T13:29:45.381296+00:00,ins_cd254fb6acc6,ceo,revenue,North,2320.51,0.0,2318.57,1.81,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c0b00bead2c7,2026-08-30T13:29:49.530206+00:00,ins_b5524849f766,ceo,revenue,North,2090.07,0.0,2087.7,2.23,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_db9709b853fb,2026-08-30T13:29:53.923071+00:00,ins_0099cbaa9cdf,ceo,orders,North,2340.29,0.0,2339.11,1.11,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c176c8259908,2026-08-30T13:29:58.530701+00:00,ins_00a19ec96a71,ceo,conversion_rate,North,2549.63,0.0,2548.74,0.84,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_56eb65689c71,2026-08-30T13:30:02.968722+00:00,ins_5ee152cfd03b,ceo,aov,North,2392.27,0.0,2390.56,1.61,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d3f14d791eb1,2026-08-30T13:30:07.647232+00:00,ins_696752a9478e,ceo,gross_margin,North,2616.53,0.0,2614.56,1.86,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2157de7ef9df,2026-08-30T13:30:14.164684+00:00,ins_b4b65a99fccc,ceo,revenue,North,2246.88,0.0,2245.06,1.74,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a66cbe454386,2026-08-30T13:30:18.627095+00:00,ins_b8a62b81b6de,ceo,revenue,North,2421.11,0.0,2420.19,0.81,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_791417ab6c1e,2026-08-30T13:30:23.275925+00:00,ins_fc14db2c0742,ceo,orders,North,2589.99,0.0,2589.31,0.64,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7af964624642,2026-08-30T13:30:27.898290+00:00,ins_57e8a580caf1,ceo,conversion_rate,North,2564.82,0.0,2563.34,1.41,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_68143e5e6090,2026-08-30T13:30:32.562427+00:00,ins_5a8382e72b7b,ceo,aov,North,2611.22,0.0,2610.18,0.99,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_dc4a80a6df54,2026-08-30T13:30:37.045958+00:00,ins_4663cb7f695c,ceo,gross_margin,North,2452.76,0.0,2451.06,1.6,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b258f86581ce,2026-08-30T13:30:41.578143+00:00,ins_85596b00ca67,ceo,revenue,North,2478.78,0.0,2477.42,1.31,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_06e450587ed2,2026-08-30T13:30:46.047673+00:00,ins_3b841de9f899,ceo,revenue,North,2413.95,0.0,2412.38,1.45,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_01ec6a094620,2026-08-30T13:30:50.208624+00:00,ins_02f4fecd67dc,ceo,orders,North,2118.96,0.0,2116.95,1.68,0.26,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_842a37eb71cb,2026-08-30T13:30:54.371870+00:00,ins_94c2dcef6871,ceo,conversion_rate,North,2122.54,0.0,2120.51,1.93,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_6cc54b69791e,2026-08-30T13:30:59.436501+00:00,ins_01a537b23672,ceo,aov,North,3006.58,0.0,2913.01,93.47,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_208f0d6c2703,2026-08-30T13:31:00.604590+00:00,ins_0390c43bf738,ceo,revenue,North,2415.73,0.0,2414.5,1.16,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3e322fd7c484,2026-08-30T13:31:05.390207+00:00,ins_590b3eb55bc7,ceo,gross_margin,North,3774.25,0.0,3663.11,111.09,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b19125d9eff8,2026-08-30T13:31:05.506019+00:00,ins_c72b7c44f46d,ceo,revenue,North,2858.8,0.0,2857.55,1.2,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3f97c7c34fb6,2026-08-30T13:31:09.523850+00:00,ins_a03b8444bb6e,ceo,orders,North,1975.74,0.0,1974.71,0.97,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c5f31b0ed94e,2026-08-30T13:31:12.902881+00:00,ins_9a3ad6884fa6,ceo,revenue,North,3259.35,0.0,3113.17,146.07,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_216e11d1a6fb,2026-08-30T13:31:14.170247+00:00,ins_1ea52bfa97e4,ceo,conversion_rate,North,2538.6,0.0,2537.5,1.04,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_19e8de90ce05,2026-08-30T13:31:18.639753+00:00,ins_c3cde31b5575,ceo,revenue,North,3486.38,0.0,3353.12,133.2,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_80e8585a456a,2026-08-30T13:31:19.177696+00:00,ins_4540a18e6460,ceo,aov,North,2887.43,0.0,2885.68,1.65,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8f35bcedf263,2026-08-30T13:31:25.643102+00:00,ins_9701c3dd831b,ceo,orders,North,4800.77,0.0,4783.81,16.88,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ace7a60a0f35,2026-08-30T13:31:25.816384+00:00,ins_ff4a40334f70,ceo,gross_margin,North,4446.47,0.0,4444.79,1.58,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0af758723a88,2026-08-30T13:31:30.176532+00:00,ins_472f717e9ef0,ceo,conversion_rate,North,2492.48,0.0,2491.45,0.94,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c852f98d8ee5,2026-08-30T13:31:34.899629+00:00,ins_b105e588b4e6,ceo,aov,North,2672.28,0.0,2670.49,1.68,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f155dde02819,2026-08-30T13:31:39.724274+00:00,ins_c3ad15b92608,ceo,gross_margin,North,2743.06,0.0,2741.34,1.62,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_81e6dc9f8d39,2026-08-30T13:31:44.466923+00:00,ins_6880d46a919f,ceo,revenue,North,2666.7,0.0,2665.01,1.58,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_56389c767948,2026-08-30T13:31:49.298709+00:00,ins_eb7a3c33f493,ceo,revenue,North,2757.6,0.0,2756.6,0.94,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3aa7ada4b107,2026-08-30T13:31:53.755549+00:00,ins_8f05625c7deb,ceo,orders,North,2427.16,0.0,2426.29,0.82,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_b1a44ff39448,2026-08-30T13:31:58.153127+00:00,ins_32e035b45f30,ceo,conversion_rate,North,2329.81,0.0,2327.93,1.78,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_734e0ad99a75,2026-08-30T13:32:02.494592+00:00,ins_3da3dd746181,ceo,aov,North,2316.88,0.0,2315.73,1.1,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0b946718a056,2026-08-30T13:32:07.100556+00:00,ins_31f04b54c639,ceo,gross_margin,North,2541.01,0.0,2539.08,1.82,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_64dc9f343b5f,2026-08-30T13:32:26.696356+00:00,ins_bb3f833862ed,regional_manager,revenue,North,2456.7,0.0,2455.85,0.78,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_41689a387217,2026-08-30T13:32:31.674909+00:00,ins_54b4d1776d12,regional_manager,revenue,North,2939.74,0.0,2938.65,1.0,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_95288ca61604,2026-08-30T13:32:36.456620+00:00,ins_997e3674e78b,regional_manager,orders,North,2742.17,0.0,2740.36,1.72,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_9b4bb4f935ed,2026-08-30T13:32:41.253037+00:00,ins_a6fc9ba9a338,regional_manager,conversion_rate,North,2755.3,0.0,2753.31,1.89,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f8645fd4f8a6,2026-08-30T13:32:46.076009+00:00,ins_5f95ce36efff,regional_manager,aov,North,2776.33,0.0,2774.27,1.8,0.22,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a21b218e2094,2026-08-30T13:32:50.792236+00:00,ins_1f908b4ee0dd,regional_manager,gross_margin,North,2657.89,0.0,2657.07,0.78,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_96ab856cc7c4,2026-08-30T13:32:57.722506+00:00,ins_7edb55545996,regional_manager,revenue,North,2631.13,0.0,2629.3,1.69,0.11,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_fe1257df5800,2026-08-30T13:33:02.078215+00:00,ins_66f49242230f,regional_manager,revenue,North,2319.53,0.0,2317.78,1.65,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9190199ea4e2,2026-08-30T13:33:06.797088+00:00,ins_97a61aefc6d3,regional_manager,orders,North,2663.07,0.0,2661.91,1.1,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c49022d5eefa,2026-08-30T13:33:11.706008+00:00,ins_9b9d4146df5c,regional_manager,conversion_rate,North,2861.85,0.0,2860.91,0.88,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_83c7123a1210,2026-08-30T13:33:16.444936+00:00,ins_030df26fbfb4,regional_manager,aov,North,2691.97,0.0,2690.82,1.08,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_156f03d3248b,2026-08-30T13:33:21.036472+00:00,ins_b50a34a5c539,regional_manager,gross_margin,North,2539.56,0.0,2538.52,0.97,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
