date,campaign_id,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,conversions,spend,updated_at
2026-04-29,Performance_East_App,East,App,3142,218,132,13.95,5.44,5.44,2272.54,2026-04-29 23:59:59
2026-04-29,AlwaysOn_East_Marketplace,East,Marketplace,3823,256,163,17.18,6.7,6.7,2875.9,2026-04-29 23:59:59
2026-04-29,Performance_East_Marketplace,East,Marketplace,2769,186,118,12.44,4.85,4.85,2082.55,2026-04-29 23:59:59
2026-04-29,AlwaysOn_West_Web,West,Web,6789,487,290,30.14,11.75,11.75,5046.66,2026-04-29 23:59:59
2026-04-29,Performance_West_Web,West,Web,4916,352,210,21.82,8.51,8.51,3654.48,2026-04-29 23:59:59
2026-04-29,AlwaysOn_West_App,West,App,5924,395,258,27.17,10.6,10.6,4933.9,2026-04-29 23:59:59
2026-04-29,Performance_West_App,West,App,4289,286,187,19.68,7.67,7.67,3572.82,2026-04-29 23:59:59
2026-04-29,AlwaysOn_West_Marketplace,West,Marketplace,4834,330,202,21.43,8.36,8.36,3588.65,2026-04-29 23:59:59
2026-04-29,Performance_West_Marketplace,West,Marketplace,3500,239,146,15.52,6.05,6.05,2598.68,2026-04-29 23:59:59
2026-04-30,AlwaysOn_North_Web,North,Web,7352,501,320,33.0,12.87,12.87,5946.86,2026-04-30 23:59:59
2026-04-30,Performance_North_Web,North,Web,5324,363,232,23.9,9.32,9.32,4306.35,2026-04-30 23:59:59
2026-04-30,AlwaysOn_North_App,North,App,6412,423,271,28.36,11.06,11.06,4919.04,2026-04-30 23:59:59
2026-04-30,Performance_North_App,North,App,4643,306,196,20.54,8.01,8.01,3562.06,2026-04-30 23:59:59
2026-04-30,AlwaysOn_North_Marketplace,North,Marketplace,5245,376,229,24.18,9.43,9.43,3957.72,2026-04-30 23:59:59
2026-04-30,Performance_North_Marketplace,North,Marketplace,3798,272,166,17.51,6.83,6.83,2865.93,2026-04-30 23:59:59
2026-04-30,AlwaysOn_South_Web,South,Web,5756,406,255,27.12,10.58,10.58,4359.45,2026-04-30 23:59:59
2026-04-30,Performance_South_Web,South,Web,4168,294,184,19.64,7.66,7.66,3156.84,2026-04-30 23:59:59
2026-04-30,AlwaysOn_South_App,South,App,5223,346,225,23.73,9.25,9.25,4341.84,2026-04-30 23:59:59
2026-04-30,Performance_South_App,South,App,3782,251,163,17.18,6.7,6.7,3144.09,2026-04-30 23:59:59
2026-04-30,AlwaysOn_South_Marketplace,South,Marketplace,4240,312,196,20.32,7.92,7.92,3450.28,2026-04-30 23:59:59
2026-04-30,Performance_South_Marketplace,South,Marketplace,3070,226,142,14.71,5.74,5.74,2498.48,2026-04-30 23:59:59
2026-04-30,AlwaysOn_East_Web,East,Web,5257,365,227,23.69,9.24,9.24,4255.15,2026-04-30 23:59:59
2026-04-30,Performance_East_Web,East,Web,3807,264,165,17.15,6.69,6.69,3081.31,2026-04-30 23:59:59
2026-04-30,AlwaysOn_East_App,East,App,4368,286,189,19.46,7.59,7.59,3527.75,2026-04-30 23:59:59
2026-04-30,Performance_East_App,East,App,3163,207,137,14.09,5.5,5.5,2554.58,2026-04-30 23:59:59
2026-04-30,AlwaysOn_East_Marketplace,East,Marketplace,3311,271,161,17.29,6.74,6.74,2820.42,2026-04-30 23:59:59
2026-04-30,Performance_East_Marketplace,East,Marketplace,2398,196,117,12.52,4.88,4.88,2042.37,2026-04-30 23:59:59
2026-04-30,AlwaysOn_West_Web,West,Web,6431,432,272,28.75,11.21,11.21,4743.44,2026-04-30 23:59:59
2026-04-30,Performance_West_Web,West,Web,4657,313,197,20.82,8.12,8.12,3434.9,2026-04-30 23:59:59
2026-04-30,AlwaysOn_West_App,West,App,5815,403,256,26.7,10.41,10.41,4555.85,2026-04-30 23:59:59
2026-04-30,Performance_West_App,West,App,4211,292,186,19.33,7.54,7.54,3299.07,2026-04-30 23:59:59
2026-04-30,AlwaysOn_West_Marketplace,West,Marketplace,4669,298,194,20.32,7.92,7.92,3582.97,2026-04-30 23:59:59
2026-04-30,Performance_West_Marketplace,West,Marketplace,3381,216,140,14.71,5.74,5.74,2594.57,2026-04-30 23:59:59
2026-05-01,AlwaysOn_North_Web,North,Web,6944,478,295,31.13,12.14,12.14,5774.51,2026-05-01 23:59:59
2026-05-01,Performance_North_Web,North,Web,5028,346,214,22.55,8.79,8.79,4181.54,2026-05-01 23:59:59
2026-05-01,AlwaysOn_North_App,North,App,5795,430,264,27.72,10.81,10.81,5307.64,2026-05-01 23:59:59
2026-05-01,Performance_North_App,North,App,4196,311,191,20.07,7.83,7.83,3843.47,2026-05-01 23:59:59
2026-05-01,AlwaysOn_North_Marketplace,North,Marketplace,4721,335,213,22.51,8.78,8.78,3916.87,2026-05-01 23:59:59
2026-05-01,Performance_North_Marketplace,North,Marketplace,3419,243,154,16.3,6.36,6.36,2836.35,2026-05-01 23:59:59
2026-05-01,AlwaysOn_South_Web,South,Web,5870,413,267,28.52,11.12,11.12,4801.32,2026-05-01 23:59:59
2026-05-01,Performance_South_Web,South,Web,4251,299,193,20.65,8.05,8.05,3476.81,2026-05-01 23:59:59
2026-05-01,AlwaysOn_South_App,South,App,5979,385,241,25.25,9.85,9.85,4119.88,2026-05-01 23:59:59
2026-05-01,Performance_South_App,South,App,4330,279,174,18.29,7.13,7.13,2983.36,2026-05-01 23:59:59
2026-05-01,AlwaysOn_South_Marketplace,South,Marketplace,4522,295,198,20.76,8.1,8.1,3774.36,2026-05-01 23:59:59
2026-05-01,Performance_South_Marketplace,South,Marketplace,3275,214,143,15.03,5.86,5.86,2733.16,2026-05-01 23:59:59
2026-05-01,AlwaysOn_East_Web,East,Web,5416,343,213,22.43,8.75,8.75,3978.79,2026-05-01 23:59:59
2026-05-01,Performance_East_Web,East,Web,3922,249,154,16.24,6.33,6.33,2881.19,2026-05-01 23:59:59
2026-05-01,AlwaysOn_East_App,East,App,4332,302,189,20.05,7.82,7.82,3695.42,2026-05-01 23:59:59
2026-05-01,Performance_East_App,East,App,3137,218,137,14.52,5.66,5.66,2675.99,2026-05-01 23:59:59
2026-05-01,AlwaysOn_East_Marketplace,East,Marketplace,3613,237,153,16.01,6.24,6.24,2890.71,2026-05-01 23:59:59
2026-05-01,Performance_East_Marketplace,East,Marketplace,2617,172,111,11.59,4.52,4.52,2093.27,2026-05-01 23:59:59
2026-05-01,AlwaysOn_West_Web,West,Web,7073,458,285,29.77,11.61,11.61,5664.99,2026-05-01 23:59:59
2026-05-01,Performance_West_Web,West,Web,5122,332,206,21.56,8.41,8.41,4102.23,2026-05-01 23:59:59
2026-05-01,AlwaysOn_West_App,West,App,5110,400,243,25.38,9.9,9.9,4523.3,2026-05-01 23:59:59
2026-05-01,Performance_West_App,West,App,3701,289,176,18.38,7.17,7.17,3275.49,2026-05-01 23:59:59
2026-05-01,AlwaysOn_West_Marketplace,West,Marketplace,5011,364,220,23.3,9.09,9.09,4157.56,2026-05-01 23:59:59
2026-05-01,Performance_West_Marketplace,West,Marketplace,3628,264,159,16.87,6.58,6.58,3010.65,2026-05-01 23:59:59
2026-05-02,AlwaysOn_North_Web,North,Web,7582,546,337,34.37,13.41,13.41,6323.37,2026-05-02 23:59:59
2026-05-02,Performance_North_Web,North,Web,5490,395,244,24.89,9.71,9.71,4578.99,2026-05-02 23:59:59
2026-05-02,AlwaysOn_North_App,North,App,6452,488,300,30.53,11.91,11.91,5798.66,2026-05-02 23:59:59
2026-05-02,Performance_North_App,North,App,4672,354,217,22.11,8.62,8.62,4199.03,2026-05-02 23:59:59
2026-05-02,AlwaysOn_North_Marketplace,North,Marketplace,5426,379,237,24.1,9.4,9.4,4573.7,2026-05-02 23:59:59
2026-05-02,Performance_North_Marketplace,North,Marketplace,3929,274,172,17.45,6.81,6.81,3311.99,2026-05-02 23:59:59
2026-05-02,AlwaysOn_South_Web,South,Web,6922,486,299,30.19,11.78,11.78,5249.64,2026-05-02 23:59:59
2026-05-02,Performance_South_Web,South,Web,5013,352,216,21.86,8.53,8.53,3801.46,2026-05-02 23:59:59
2026-05-02,AlwaysOn_South_App,South,App,6144,436,262,27.87,10.87,10.87,4754.94,2026-05-02 23:59:59
2026-05-02,Performance_South_App,South,App,4449,316,189,20.18,7.87,7.87,3443.23,2026-05-02 23:59:59
2026-05-02,AlwaysOn_South_Marketplace,South,Marketplace,4875,343,211,22.14,8.63,8.63,3577.25,2026-05-02 23:59:59
2026-05-02,Performance_South_Marketplace,South,Marketplace,3530,249,153,16.03,6.25,6.25,2590.42,2026-05-02 23:59:59
2026-05-02,AlwaysOn_East_Web,East,Web,5220,361,228,24.34,9.49,9.49,4153.97,2026-05-02 23:59:59
2026-05-02,Performance_East_Web,East,Web,3780,262,165,17.62,6.87,6.87,3008.05,2026-05-02 23:59:59
2026-05-02,AlwaysOn_East_App,East,App,5309,351,221,23.75,9.26,9.26,3876.02,2026-05-02 23:59:59
2026-05-02,Performance_East_App,East,App,3845,254,160,17.2,6.71,6.71,2806.77,2026-05-02 23:59:59
2026-05-02,AlwaysOn_East_Marketplace,East,Marketplace,3882,274,173,18.26,7.12,7.12,3199.73,2026-05-02 23:59:59
2026-05-02,Performance_East_Marketplace,East,Marketplace,2811,198,125,13.22,5.16,5.16,2317.05,2026-05-02 23:59:59
2026-05-02,AlwaysOn_West_Web,West,Web,6505,503,313,32.71,12.76,12.76,5706.16,2026-05-02 23:59:59
2026-05-02,Performance_West_Web,West,Web,4711,364,227,23.69,9.24,9.24,4132.05,2026-05-02 23:59:59
2026-05-02,AlwaysOn_West_App,West,App,6059,446,268,27.94,10.9,10.9,4505.25,2026-05-02 23:59:59
2026-05-02,Performance_West_App,West,App,4387,323,194,20.23,7.89,7.89,3262.42,2026-05-02 23:59:59
2026-05-02,AlwaysOn_West_Marketplace,West,Marketplace,5015,358,224,24.16,9.42,9.42,4281.59,2026-05-02 23:59:59
2026-05-02,Performance_West_Marketplace,West,Marketplace,3631,259,162,17.49,6.82,6.82,3100.46,2026-05-02 23:59:59
2026-05-03,AlwaysOn_North_Web,North,Web,8097,586,358,37.9,14.78,14.78,6704.16,2026-05-03 23:59:59
2026-05-03,Performance_North_Web,North,Web,5863,424,260,27.44,10.7,10.7,4854.74,2026-05-03 23:59:59
2026-05-03,AlwaysOn_North_App,North,App,6332,466,290,30.27,11.8,11.8,4890.73,2026-05-03 23:59:59
2026-05-03,Performance_North_App,North,App,4585,337,210,21.92,8.55,8.55,3541.56,2026-05-03 23:59:59
2026-05-03,AlwaysOn_North_Marketplace,North,Marketplace,5123,371,236,24.75,9.65,9.65,4458.36,2026-05-03 23:59:59
2026-05-03,Performance_North_Marketplace,North,Marketplace,3710,269,171,17.92,6.99,6.99,3228.47,2026-05-03 23:59:59
2026-05-03,AlwaysOn_South_Web,South,Web,6576,510,300,30.98,12.08,12.08,5864.85,2026-05-03 23:59:59
2026-05-03,Performance_South_Web,South,Web,4762,369,217,22.44,8.75,8.75,4246.96,2026-05-03 23:59:59
2026-05-03,AlwaysOn_South_App,South,App,5865,426,253,26.15,10.2,10.2,4694.63,2026-05-03 23:59:59
2026-05-03,Performance_South_App,South,App,4247,308,183,18.94,7.39,7.39,3399.56,2026-05-03 23:59:59
2026-05-03,AlwaysOn_South_Marketplace,South,Marketplace,4691,334,213,22.43,8.75,8.75,4153.77,2026-05-03 23:59:59
2026-05-03,Performance_South_Marketplace,South,Marketplace,3397,242,155,16.24,6.33,6.33,3007.9,2026-05-03 23:59:59
2026-05-03,AlwaysOn_East_Web,East,Web,5363,367,232,24.88,9.7,9.7,4328.95,2026-05-03 23:59:59
2026-05-03,Performance_East_Web,East,Web,3883,266,168,18.02,7.03,7.03,3134.75,2026-05-03 23:59:59
2026-05-03,AlwaysOn_East_App,East,App,4406,331,202,20.66,8.06,8.06,3792.36,2026-05-03 23:59:59
2026-05-03,Performance_East_App,East,App,3191,240,146,14.96,5.83,5.83,2746.19,2026-05-03 23:59:59
2026-05-03,AlwaysOn_East_Marketplace,East,Marketplace,4076,276,172,17.98,7.01,7.01,3132.54,2026-05-03 23:59:59
2026-05-03,Performance_East_Marketplace,East,Marketplace,2952,200,124,13.02,5.08,5.08,2268.39,2026-05-03 23:59:59
2026-05-03,AlwaysOn_West_Web,West,Web,7203,494,309,32.34,12.61,12.61,5522.05,2026-05-03 23:59:59
2026-05-03,Performance_West_Web,West,Web,5216,358,224,23.42,9.13,9.13,3998.73,2026-05-03 23:59:59
2026-05-03,AlwaysOn_West_App,West,App,6038,450,272,28.51,11.12,11.12,5038.79,2026-05-03 23:59:59
2026-05-03,Performance_West_App,West,App,4373,326,197,20.65,8.05,8.05,3648.78,2026-05-03 23:59:59
2026-05-03,AlwaysOn_West_Marketplace,West,Marketplace,5119,347,225,22.66,8.84,8.84,4182.22,2026-05-03 23:59:59
2026-05-03,Performance_West_Marketplace,West,Marketplace,3707,251,163,16.41,6.4,6.4,3028.51,2026-05-03 23:59:59
2026-05-04,AlwaysOn_North_Web,North,Web,7061,479,291,30.75,11.99,11.99,6027.31,2026-05-04 23:59:59
2026-05-04,Performance_North_Web,North,Web,5113,347,211,22.27,8.68,8.68,4364.61,2026-05-04 23:59:59
2026-05-04,AlwaysOn_North_App,North,App,6402,430,268,29.05,11.33,11.33,4918.74,2026-05-04 23:59:59
2026-05-04,Performance_North_App,North,App,4636,311,194,21.04,8.2,8.2,3561.85,2026-05-04 23:59:59
2026-05-04,AlwaysOn_North_Marketplace,North,Marketplace,5034,355,219,23.05,8.99,8.99,4030.01,2026-05-04 23:59:59
2026-05-04,Performance_North_Marketplace,North,Marketplace,3646,257,159,16.69,6.51,6.51,2918.28,2026-05-04 23:59:59
2026-05-04,AlwaysOn_South_Web,South,Web,6301,463,278,29.87,11.65,11.65,4848.68,2026-05-04 23:59:59
2026-05-04,Performance_South_Web,South,Web,4563,335,202,21.63,8.44,8.44,3511.11,2026-05-04 23:59:59
2026-05-04,AlwaysOn_South_App,South,App,4744,376,223,23.35,9.11,9.11,4209.44,2026-05-04 23:59:59
2026-05-04,Performance_South_App,South,App,3436,272,162,16.91,6.59,6.59,3048.22,2026-05-04 23:59:59
2026-05-04,AlwaysOn_South_Marketplace,South,Marketplace,3958,290,183,18.8,7.33,7.33,3394.06,2026-05-04 23:59:59
2026-05-04,Performance_South_Marketplace,South,Marketplace,2866,210,132,13.61,5.31,5.31,2457.77,2026-05-04 23:59:59
2026-05-04,AlwaysOn_East_Web,East,Web,4534,338,211,22.11,8.62,8.62,3676.74,2026-05-04 23:59:59
2026-05-04,Performance_East_Web,East,Web,3284,245,153,16.01,6.24,6.24,2662.47,2026-05-04 23:59:59
2026-05-04,AlwaysOn_East_App,East,App,4324,285,184,19.15,7.47,7.47,2997.2,2026-05-04 23:59:59
2026-05-04,Performance_East_App,East,App,3131,206,133,13.87,5.41,5.41,2170.38,2026-05-04 23:59:59
2026-05-04,AlwaysOn_East_Marketplace,East,Marketplace,3626,259,158,16.24,6.33,6.33,2979.16,2026-05-04 23:59:59
2026-05-04,Performance_East_Marketplace,East,Marketplace,2625,187,114,11.76,4.59,4.59,2157.32,2026-05-04 23:59:59
2026-05-04,AlwaysOn_West_Web,West,Web,6083,446,275,29.48,11.5,11.5,5031.68,2026-05-04 23:59:59
2026-05-04,Performance_West_Web,West,Web,4405,323,199,21.35,8.33,8.33,3643.63,2026-05-04 23:59:59
2026-05-04,AlwaysOn_West_App,West,App,4830,369,235,24.84,9.69,9.69,4305.03,2026-05-04 23:59:59
2026-05-04,Performance_West_App,West,App,3498,267,170,17.98,7.01,7.01,3117.44,2026-05-04 23:59:59
2026-05-04,AlwaysOn_West_Marketplace,West,Marketplace,4535,338,207,21.53,8.4,8.4,3874.09,2026-05-04 23:59:59
2026-05-04,Performance_West_Marketplace,West,Marketplace,3284,245,150,15.59,6.08,6.08,2805.37,2026-05-04 23:59:59
2026-05-05,AlwaysOn_North_Web,North,Web,7269,533,322,34.09,13.29,13.29,6121.24,2026-05-05 23:59:59
2026-05-05,Performance_North_Web,North,Web,5264,386,233,24.69,9.63,9.63,4432.62,2026-05-05 23:59:59
2026-05-05,AlwaysOn_North_App,North,App,6603,437,275,29.55,11.53,11.53,5373.0,2026-05-05 23:59:59
2026-05-05,Performance_North_App,North,App,4781,316,199,21.4,8.35,8.35,3890.79,2026-05-05 23:59:59
2026-05-05,AlwaysOn_North_Marketplace,North,Marketplace,5874,395,256,26.97,10.52,10.52,4764.44,2026-05-05 23:59:59
2026-05-05,Performance_North_Marketplace,North,Marketplace,4254,286,185,19.53,7.62,7.62,3450.11,2026-05-05 23:59:59
2026-05-05,AlwaysOn_South_Web,South,Web,7159,483,296,31.66,12.35,12.35,5329.49,2026-05-05 23:59:59
2026-05-05,Performance_South_Web,South,Web,5184,350,215,22.93,8.94,8.94,3859.29,2026-05-05 23:59:59
2026-05-05,AlwaysOn_South_App,South,App,5444,390,238,23.7,9.24,9.24,4327.95,2026-05-05 23:59:59
2026-05-05,Performance_South_App,South,App,3942,283,172,17.17,6.69,6.69,3134.04,2026-05-05 23:59:59
2026-05-05,AlwaysOn_South_Marketplace,South,Marketplace,4901,323,202,21.13,8.24,8.24,3637.11,2026-05-05 23:59:59
2026-05-05,Performance_South_Marketplace,South,Marketplace,3549,234,147,15.3,5.97,5.97,2633.77,2026-05-05 23:59:59
2026-05-05,AlwaysOn_East_Web,East,Web,5587,422,248,26.1,10.18,10.18,4452.91,2026-05-05 23:59:59
2026-05-05,Performance_East_Web,East,Web,4046,305,179,18.9,7.37,7.37,3224.52,2026-05-05 23:59:59
2026-05-05,AlwaysOn_East_App,East,App,4934,323,201,20.95,8.17,8.17,4106.93,2026-05-05 23:59:59
2026-05-05,Performance_East_App,East,App,3573,234,146,15.17,5.92,5.92,2973.98,2026-05-05 23:59:59
2026-05-05,AlwaysOn_East_Marketplace,East,Marketplace,3778,278,172,18.21,7.1,7.1,2997.88,2026-05-05 23:59:59
2026-05-05,Performance_East_Marketplace,East,Marketplace,2736,201,125,13.19,5.14,5.14,2170.88,2026-05-05 23:59:59
2026-05-05,AlwaysOn_West_Web,West,Web,6826,446,290,31.07,12.12,12.12,5338.44,2026-05-05 23:59:59
2026-05-05,Performance_West_Web,West,Web,4943,323,210,22.5,8.78,8.78,3865.76,2026-05-05 23:59:59
2026-05-05,AlwaysOn_West_App,West,App,5417,419,246,26.59,10.37,10.37,4657.32,2026-05-05 23:59:59
2026-05-05,Performance_West_App,West,App,3922,303,178,19.25,7.51,7.51,3372.54,2026-05-05 23:59:59
2026-05-05,AlwaysOn_West_Marketplace,West,Marketplace,5239,354,220,22.45,8.76,8.76,3688.64,2026-05-05 23:59:59
2026-05-05,Performance_West_Marketplace,West,Marketplace,3793,256,160,16.26,6.34,6.34,2671.09,2026-05-05 23:59:59
2026-05-06,AlwaysOn_North_Web,North,Web,7891,546,343,36.09,14.08,14.08,5975.37,2026-05-06 23:59:59
2026-05-06,Performance_North_Web,North,Web,5714,396,248,26.14,10.19,10.19,4326.99,2026-05-06 23:59:59
2026-05-06,AlwaysOn_North_App,North,App,6447,446,277,29.15,11.37,11.37,5027.97,2026-05-06 23:59:59
2026-05-06,Performance_North_App,North,App,4669,323,200,21.11,8.23,8.23,3640.95,2026-05-06 23:59:59
2026-05-06,AlwaysOn_North_Marketplace,North,Marketplace,5876,380,245,24.8,9.67,9.67,4262.03,2026-05-06 23:59:59
2026-05-06,Performance_North_Marketplace,North,Marketplace,4255,275,177,17.96,7.01,7.01,3086.3,2026-05-06 23:59:59
2026-05-06,AlwaysOn_South_Web,South,Web,6027,440,280,29.02,11.32,11.32,5021.66,2026-05-06 23:59:59
2026-05-06,Performance_South_Web,South,Web,4364,318,203,21.02,8.2,8.2,3636.38,2026-05-06 23:59:59
2026-05-06,AlwaysOn_South_App,South,App,5612,410,249,26.44,10.31,10.31,4612.73,2026-05-06 23:59:59
2026-05-06,Performance_South_App,South,App,4064,297,181,19.14,7.47,7.47,3340.25,2026-05-06 23:59:59
2026-05-06,AlwaysOn_South_Marketplace,South,Marketplace,4766,315,201,21.18,8.26,8.26,3329.01,2026-05-06 23:59:59
2026-05-06,Performance_South_Marketplace,South,Marketplace,3451,228,145,15.34,5.98,5.98,2410.66,2026-05-06 23:59:59
2026-05-06,AlwaysOn_East_Web,East,Web,5995,388,242,25.76,10.05,10.05,4296.33,2026-05-06 23:59:59
2026-05-06,Performance_East_Web,East,Web,4341,281,175,18.66,7.28,7.28,3111.13,2026-05-06 23:59:59
2026-05-06,AlwaysOn_East_App,East,App,4642,339,198,21.47,8.38,8.38,3650.91,2026-05-06 23:59:59
2026-05-06,Performance_East_App,East,App,3362,245,144,15.55,6.06,6.06,2643.76,2026-05-06 23:59:59
2026-05-06,AlwaysOn_East_Marketplace,East,Marketplace,3898,253,169,17.55,6.85,6.85,3027.72,2026-05-06 23:59:59
2026-05-06,Performance_East_Marketplace,East,Marketplace,2823,183,122,12.71,4.96,4.96,2192.49,2026-05-06 23:59:59
2026-05-06,AlwaysOn_West_Web,West,Web,7511,483,301,31.76,12.39,12.39,5448.2,2026-05-06 23:59:59
2026-05-06,Performance_West_Web,West,Web,5439,349,218,23.0,8.97,8.97,3945.24,2026-05-06 23:59:59
2026-05-06,AlwaysOn_West_App,West,App,5672,413,246,25.92,10.11,10.11,4342.09,2026-05-06 23:59:59
2026-05-06,Performance_West_App,West,App,4108,299,178,18.77,7.32,7.32,3144.28,2026-05-06 23:59:59
2026-05-06,AlwaysOn_West_Marketplace,West,Marketplace,5492,354,228,23.83,9.29,9.29,4406.69,2026-05-06 23:59:59
2026-05-06,Performance_West_Marketplace,West,Marketplace,3977,257,165,17.26,6.73,6.73,3191.05,2026-05-06 23:59:59
2026-05-07,AlwaysOn_North_Web,North,Web,7366,521,312,31.88,12.43,12.43,5696.5,2026-05-07 23:59:59
2026-05-07,Performance_North_Web,North,Web,5334,378,226,23.08,9.0,9.0,4125.05,2026-05-07 23:59:59
2026-05-07,AlwaysOn_North_App,North,App,5582,408,256,26.03,10.15,10.15,5096.1,2026-05-07 23:59:59
2026-05-07,Performance_North_App,North,App,4042,295,185,18.85,7.35,7.35,3690.28,2026-05-07 23:59:59
2026-05-07,AlwaysOn_North_Marketplace,North,Marketplace,4822,340,215,22.59,8.81,8.81,3841.25,2026-05-07 23:59:59
2026-05-07,Performance_North_Marketplace,North,Marketplace,3492,246,155,16.36,6.38,6.38,2781.6,2026-05-07 23:59:59
2026-05-07,AlwaysOn_South_Web,South,Web,5927,408,265,27.78,10.84,10.84,4745.89,2026-05-07 23:59:59
2026-05-07,Performance_South_Web,South,Web,4292,296,192,20.12,7.85,7.85,3436.68,2026-05-07 23:59:59
2026-05-07,AlwaysOn_South_App,South,App,5410,364,232,24.84,9.69,9.69,4645.79,2026-05-07 23:59:59
2026-05-07,Performance_South_App,South,App,3917,263,168,17.99,7.01,7.01,3364.2,2026-05-07 23:59:59
2026-05-07,AlwaysOn_South_Marketplace,South,Marketplace,4237,306,187,18.8,7.33,7.33,3640.58,2026-05-07 23:59:59
2026-05-07,Performance_South_Marketplace,South,Marketplace,3068,222,136,13.61,5.31,5.31,2636.28,2026-05-07 23:59:59
2026-05-07,AlwaysOn_East_Web,East,Web,4454,332,207,21.86,8.53,8.53,3903.52,2026-05-07 23:59:59
2026-05-07,Performance_East_Web,East,Web,3226,240,150,15.83,6.17,6.17,2826.68,2026-05-07 23:59:59
2026-05-07,AlwaysOn_East_App,East,App,4239,291,181,19.27,7.51,7.51,3419.57,2026-05-07 23:59:59
2026-05-07,Performance_East_App,East,App,3070,210,131,13.95,5.44,5.44,2476.24,2026-05-07 23:59:59
2026-05-07,AlwaysOn_East_Marketplace,East,Marketplace,3477,259,157,16.43,6.41,6.41,2731.32,2026-05-07 23:59:59
2026-05-07,Performance_East_Marketplace,East,Marketplace,2518,187,113,11.9,4.64,4.64,1977.85,2026-05-07 23:59:59
2026-05-07,AlwaysOn_West_Web,West,Web,6583,457,290,31.48,12.28,12.28,5549.75,2026-05-07 23:59:59
2026-05-07,Performance_West_Web,West,Web,4767,331,210,22.8,8.89,8.89,4018.79,2026-05-07 23:59:59
2026-05-07,AlwaysOn_West_App,West,App,5690,369,241,24.56,9.58,9.58,4108.79,2026-05-07 23:59:59
2026-05-07,Performance_West_App,West,App,4120,267,174,17.78,6.94,6.94,2975.33,2026-05-07 23:59:59
2026-05-07,AlwaysOn_West_Marketplace,West,Marketplace,4694,315,197,20.47,7.98,7.98,3617.36,2026-05-07 23:59:59
2026-05-07,Performance_West_Marketplace,West,Marketplace,3399,228,142,14.82,5.78,5.78,2619.47,2026-05-07 23:59:59
2026-05-08,AlwaysOn_North_Web,North,Web,6338,473,294,31.26,12.19,12.19,5688.2,2026-05-08 23:59:59
2026-05-08,Performance_North_Web,North,Web,4590,343,213,22.63,8.83,8.83,4119.04,2026-05-08 23:59:59
2026-05-08,AlwaysOn_North_App,North,App,5856,402,253,27.54,10.74,10.74,4516.09,2026-05-08 23:59:59
2026-05-08,Performance_North_App,North,App,4241,291,183,19.94,7.78,7.78,3270.27,2026-05-08 23:59:59
2026-05-08,AlwaysOn_North_Marketplace,North,Marketplace,4901,356,218,22.6,8.81,8.81,4206.66,2026-05-08 23:59:59
2026-05-08,Performance_North_Marketplace,North,Marketplace,3549,258,158,16.36,6.38,6.38,3046.2,2026-05-08 23:59:59
2026-05-08,AlwaysOn_South_Web,South,Web,5659,378,249,25.31,9.87,9.87,4822.69,2026-05-08 23:59:59
2026-05-08,Performance_South_Web,South,Web,4098,274,180,18.33,7.15,7.15,3492.29,2026-05-08 23:59:59
2026-05-08,AlwaysOn_South_App,South,App,5253,332,218,23.29,9.08,9.08,4278.13,2026-05-08 23:59:59
2026-05-08,Performance_South_App,South,App,3804,241,158,16.87,6.58,6.58,3097.95,2026-05-08 23:59:59
2026-05-08,AlwaysOn_South_Marketplace,South,Marketplace,4044,286,182,19.39,7.56,7.56,3425.36,2026-05-08 23:59:59
2026-05-08,Performance_South_Marketplace,South,Marketplace,2928,207,132,14.04,5.47,5.47,2480.43,2026-05-08 23:59:59
2026-05-08,AlwaysOn_East_Web,East,Web,4764,332,207,21.52,8.39,8.39,4135.13,2026-05-08 23:59:59
2026-05-08,Performance_East_Web,East,Web,3450,240,150,15.58,6.08,6.08,2994.41,2026-05-08 23:59:59
2026-05-08,AlwaysOn_East_App,East,App,4179,319,192,20.65,8.05,8.05,3394.1,2026-05-08 23:59:59
2026-05-08,Performance_East_App,East,App,3026,231,139,14.95,5.83,5.83,2457.8,2026-05-08 23:59:59
2026-05-08,AlwaysOn_East_Marketplace,East,Marketplace,3454,236,146,15.78,6.15,6.15,2682.7,2026-05-08 23:59:59
2026-05-08,Performance_East_Marketplace,East,Marketplace,2501,171,106,11.43,4.46,4.46,1942.64,2026-05-08 23:59:59
2026-05-08,AlwaysOn_West_Web,West,Web,6414,449,273,29.42,11.48,11.48,4874.25,2026-05-08 23:59:59
2026-05-08,Performance_West_Web,West,Web,4644,325,198,21.31,8.31,8.31,3529.63,2026-05-08 23:59:59
2026-05-08,AlwaysOn_West_App,West,App,5688,389,245,26.05,10.16,10.16,4462.49,2026-05-08 23:59:59
2026-05-08,Performance_West_App,West,App,4119,282,177,18.87,7.36,7.36,3231.46,2026-05-08 23:59:59
2026-05-08,AlwaysOn_West_Marketplace,West,Marketplace,4347,322,194,20.55,8.02,8.02,3757.87,2026-05-08 23:59:59
2026-05-08,Performance_West_Marketplace,West,Marketplace,3148,233,141,14.88,5.8,5.8,2721.22,2026-05-08 23:59:59
2026-05-09,AlwaysOn_North_Web,North,Web,8076,551,341,36.43,14.21,14.21,6393.65,2026-05-09 23:59:59
2026-05-09,Performance_North_Web,North,Web,5848,399,247,26.38,10.29,10.29,4629.89,2026-05-09 23:59:59
