order_id,line_id,order_ts,date,region,channel,product_id,category,quantity,unit_price,discount_pct,return_flag,return_value,returns_value,cogs,net_revenue
O00066585,O00066585_1,2026-03-16 19:08:00,2026-03-16,South,App,P031,Grocery,2,754.3,0.0141,0,0.0,0.0,1012.09,1487.33
O00066586,O00066586_1,2026-03-16 12:36:00,2026-03-16,South,App,P016,Home,1,5135.44,0.0161,0,0.0,0.0,3416.83,5052.76
O00066587,O00066587_1,2026-03-16 21:26:00,2026-03-16,South,App,P039,Grocery,1,1034.18,0.0253,0,0.0,0.0,664.52,1008.02
O00066588,O00066588_1,2026-03-16 03:54:00,2026-03-16,South,App,P012,Home,1,4406.34,0.0257,0,0.0,0.0,2911.27,4293.1
O00066589,O00066589_1,2026-03-16 16:29:00,2026-03-16,South,App,P024,Beauty,1,1969.37,0.019,0,0.0,0.0,1231.49,1931.95
O00066590,O00066590_1,2026-03-16 07:27:00,2026-03-16,South,App,P015,Home,1,5052.53,0.0247,0,0.0,0.0,3206.43,4927.73
O00066591,O00066591_1,2026-03-16 22:27:00,2026-03-16,South,Marketplace,P029,Beauty,2,2319.38,0.0445,0,0.0,0.0,2908.24,4432.34
O00066592,O00066592_1,2026-03-16 23:01:00,2026-03-16,South,Marketplace,P009,Electronics,1,20287.68,0.0194,0,0.0,0.0,12703.34,19894.1
O00066593,O00066593_1,2026-03-16 01:01:00,2026-03-16,South,Marketplace,P057,Sports,1,4687.75,0.0289,0,0.0,0.0,3057.42,4552.27
O00066594,O00066594_1,2026-03-16 19:53:00,2026-03-16,South,Marketplace,P033,Grocery,1,835.04,0.018,0,0.0,0.0,505.66,820.01
O00066595,O00066595_1,2026-03-16 03:52:00,2026-03-16,South,Marketplace,P021,Beauty,1,1739.16,0.0224,0,0.0,0.0,1076.89,1700.2
O00066596,O00066596_1,2026-03-16 10:23:00,2026-03-16,South,Marketplace,P055,Sports,1,4323.48,0.0315,0,0.0,0.0,2614.49,4187.29
O00066597,O00066597_1,2026-03-16 16:09:00,2026-03-16,South,Marketplace,P060,Sports,1,5208.42,0.0367,0,0.0,0.0,3445.56,5017.27
O00066598,O00066598_1,2026-03-16 16:52:00,2026-03-16,South,Marketplace,P033,Grocery,2,837.04,0.0322,0,0.0,0.0,1126.07,1620.17
O00066599,O00066599_1,2026-03-16 13:36:00,2026-03-16,South,Marketplace,P023,Beauty,1,1827.51,0.0308,0,0.0,0.0,1127.58,1771.22
O00066600,O00066600_1,2026-03-16 19:38:00,2026-03-16,South,Marketplace,P036,Grocery,3,957.23,0.0256,0,0.0,0.0,1908.31,2798.17
O00066601,O00066601_1,2026-03-16 13:34:00,2026-03-16,South,Marketplace,P058,Sports,1,4902.31,0.0257,0,0.0,0.0,3209.33,4776.32
O00066602,O00066602_1,2026-03-16 05:09:00,2026-03-16,South,Marketplace,P019,Home,3,5775.79,0.0385,0,0.0,0.0,11101.19,16660.27
O00066603,O00066603_1,2026-03-16 02:07:00,2026-03-16,South,Marketplace,P034,Grocery,3,849.11,0.0038,0,0.0,0.0,1685.55,2537.65
O00066604,O00066604_1,2026-03-16 06:12:00,2026-03-16,South,Marketplace,P037,Grocery,2,986.13,0.019,0,0.0,0.0,1295.23,1934.79
O00066605,O00066605_1,2026-03-16 07:57:00,2026-03-16,South,Web,P026,Beauty,1,2094.38,0.031,0,0.0,0.0,1339.68,2029.45
O00066606,O00066606_1,2026-03-16 02:46:00,2026-03-16,South,Web,P019,Home,1,5889.26,0.023,0,0.0,0.0,3947.73,5753.81
O00066607,O00066607_1,2026-03-16 01:04:00,2026-03-16,South,Web,P009,Electronics,1,20230.66,0.0216,0,0.0,0.0,11515.39,19793.68
O00066608,O00066608_1,2026-03-16 21:21:00,2026-03-16,South,Web,P028,Beauty,3,2324.89,0.0257,0,0.0,0.0,4109.01,6795.42
O00066609,O00066609_1,2026-03-16 08:39:00,2026-03-16,South,Web,P032,Grocery,1,783.39,0.0162,0,0.0,0.0,495.04,770.7
O00066610,O00066610_1,2026-03-16 01:45:00,2026-03-16,South,Web,P052,Sports,1,3703.76,0.0349,0,0.0,0.0,2425.95,3574.5
O00066611,O00066611_1,2026-03-16 22:37:00,2026-03-16,South,Web,P045,Fashion,2,3297.88,0.0362,0,0.0,0.0,4593.55,6356.99
O00066612,O00066612_1,2026-03-16 20:29:00,2026-03-16,South,Web,P052,Sports,1,3762.26,0.0264,0,0.0,0.0,2548.57,3662.94
O00066613,O00066613_1,2026-03-16 14:57:00,2026-03-16,South,Web,P022,Beauty,1,1797.77,0.0225,0,0.0,0.0,1121.89,1757.32
O00066614,O00066614_1,2026-03-16 00:24:00,2026-03-16,South,Web,P039,Grocery,1,1047.01,0.0239,0,0.0,0.0,640.18,1021.99
O00066615,O00066615_1,2026-03-16 16:29:00,2026-03-16,South,Web,P021,Beauty,2,1668.28,0.0345,0,0.0,0.0,2125.57,3221.45
O00066616,O00066616_1,2026-03-16 18:19:00,2026-03-16,South,Web,P043,Fashion,2,3052.24,0.0306,0,0.0,0.0,4016.8,5917.68
O00066617,O00066617_1,2026-03-16 06:19:00,2026-03-16,South,Web,P051,Sports,1,3574.8,0.0109,0,0.0,0.0,2488.69,3535.83
O00066618,O00066618_1,2026-03-16 23:23:00,2026-03-16,South,Web,P038,Grocery,2,1034.32,0.0341,0,0.0,0.0,1273.39,1998.1
O00066619,O00066619_1,2026-03-16 16:54:00,2026-03-16,South,Web,P026,Beauty,2,2097.08,0.0219,0,0.0,0.0,2700.83,4102.31
O00066620,O00066620_1,2026-03-16 21:27:00,2026-03-16,South,Web,P055,Sports,1,4287.01,0.0178,0,0.0,0.0,2762.41,4210.7
O00066621,O00066621_1,2026-03-16 05:54:00,2026-03-16,South,Web,P058,Sports,1,4985.91,0.02,0,0.0,0.0,3237.83,4886.19
O00066622,O00066622_1,2026-03-16 06:20:00,2026-03-16,South,Web,P046,Fashion,3,3407.72,0.018,0,0.0,0.0,6724.6,10039.14
O00066623,O00066623_1,2026-03-16 09:08:00,2026-03-16,West,App,P010,Electronics,3,20636.89,0.0188,0,0.0,0.0,40976.02,60746.75
O00066624,O00066624_1,2026-03-16 10:58:00,2026-03-16,West,App,P011,Home,1,4154.5,0.0067,1,4126.66,4126.66,2749.01,0.0
O00066625,O00066625_1,2026-03-16 23:45:00,2026-03-16,West,App,P017,Home,1,5483.18,0.026,0,0.0,0.0,3625.61,5340.62
O00066626,O00066626_1,2026-03-16 01:56:00,2026-03-16,West,App,P033,Grocery,2,839.04,0.0282,0,0.0,0.0,1011.87,1630.76
O00066627,O00066627_1,2026-03-16 19:46:00,2026-03-16,West,App,P053,Sports,1,3864.42,0.0308,0,0.0,0.0,2391.73,3745.4
O00066628,O00066628_1,2026-03-16 06:24:00,2026-03-16,West,App,P016,Home,2,5219.94,0.0083,0,0.0,0.0,6533.96,10353.23
O00066629,O00066629_1,2026-03-16 02:25:00,2026-03-16,West,App,P055,Sports,1,4262.63,0.0115,0,0.0,0.0,2755.69,4213.61
O00066630,O00066630_1,2026-03-16 06:35:00,2026-03-16,West,App,P016,Home,2,5241.42,0.0354,0,0.0,0.0,6664.42,10111.75
O00066631,O00066631_1,2026-03-16 07:53:00,2026-03-16,West,App,P017,Home,1,5434.15,0.0238,0,0.0,0.0,3503.13,5304.82
O00066632,O00066632_1,2026-03-16 10:10:00,2026-03-16,West,App,P041,Fashion,2,2699.51,0.0032,0,0.0,0.0,3566.11,5381.74
O00066633,O00066633_1,2026-03-16 14:49:00,2026-03-16,West,App,P001,Electronics,3,14388.45,0.0238,0,0.0,0.0,26106.43,42138.01
O00066634,O00066634_1,2026-03-16 20:33:00,2026-03-16,West,App,P001,Electronics,3,14040.9,0.0093,0,0.0,0.0,26366.96,41730.96
O00066635,O00066635_1,2026-03-16 13:22:00,2026-03-16,West,App,P014,Home,1,4851.09,0.0341,0,0.0,0.0,3228.02,4685.67
O00066636,O00066636_1,2026-03-16 00:28:00,2026-03-16,West,App,P022,Beauty,1,1776.32,0.0401,0,0.0,0.0,1135.51,1705.09
O00066637,O00066637_1,2026-03-16 00:13:00,2026-03-16,West,App,P022,Beauty,1,1774.44,0.0438,0,0.0,0.0,1083.68,1696.72
O00066638,O00066638_1,2026-03-16 13:55:00,2026-03-16,West,App,P021,Beauty,1,1666.61,0.0372,0,0.0,0.0,1120.19,1604.61
O00066639,O00066639_1,2026-03-16 07:25:00,2026-03-16,West,App,P001,Electronics,1,14387.36,0.0167,0,0.0,0.0,8927.12,14147.09
O00066640,O00066640_1,2026-03-16 11:58:00,2026-03-16,West,App,P031,Grocery,1,745.09,0.0319,0,0.0,0.0,444.62,721.32
O00066641,O00066641_1,2026-03-16 21:26:00,2026-03-16,West,App,P023,Beauty,2,1858.67,0.0296,0,0.0,0.0,2283.89,3607.31
O00066642,O00066642_1,2026-03-16 04:21:00,2026-03-16,West,Marketplace,P015,Home,3,5019.4,0.0194,0,0.0,0.0,9723.37,14766.07
O00066643,O00066643_1,2026-03-16 03:13:00,2026-03-16,West,Marketplace,P031,Grocery,3,758.21,0.0246,0,0.0,0.0,1505.63,2218.67
O00066644,O00066644_1,2026-03-16 19:24:00,2026-03-16,West,Marketplace,P036,Grocery,3,945.86,0.0084,0,0.0,0.0,1845.69,2813.74
O00066645,O00066645_1,2026-03-16 10:30:00,2026-03-16,West,Marketplace,P021,Beauty,1,1662.29,0.0114,0,0.0,0.0,1077.85,1643.34
O00066646,O00066646_1,2026-03-16 10:22:00,2026-03-16,West,Marketplace,P008,Electronics,1,18537.8,0.0201,0,0.0,0.0,11438.03,18165.19
O00066647,O00066647_1,2026-03-16 03:31:00,2026-03-16,West,Marketplace,P001,Electronics,1,14495.65,0.0277,0,0.0,0.0,9318.93,14094.12
O00066648,O00066648_1,2026-03-16 19:13:00,2026-03-16,West,Marketplace,P036,Grocery,1,975.98,0.0,1,975.98,975.98,632.85,0.0
O00066649,O00066649_1,2026-03-16 18:17:00,2026-03-16,West,Marketplace,P054,Sports,3,4190.39,0.0418,0,0.0,0.0,8360.97,12045.7
O00066650,O00066650_1,2026-03-16 09:09:00,2026-03-16,West,Marketplace,P021,Beauty,2,1651.34,0.0193,0,0.0,0.0,2076.31,3238.94
O00066651,O00066651_1,2026-03-16 14:06:00,2026-03-16,West,Marketplace,P010,Electronics,2,20719.03,0.0473,0,0.0,0.0,25203.1,39478.04
O00066652,O00066652_1,2026-03-16 17:53:00,2026-03-16,West,Marketplace,P033,Grocery,1,819.08,0.0287,0,0.0,0.0,509.94,795.57
O00066653,O00066653_1,2026-03-16 05:04:00,2026-03-16,West,Marketplace,P011,Home,2,4223.36,0.0185,0,0.0,0.0,5060.98,8290.46
O00066654,O00066654_1,2026-03-16 17:33:00,2026-03-16,West,Marketplace,P053,Sports,1,3985.95,0.0228,1,3895.07,3895.07,2592.62,0.0
O00066655,O00066655_1,2026-03-16 00:12:00,2026-03-16,West,Marketplace,P013,Home,1,4735.67,0.0174,0,0.0,0.0,2846.69,4653.27
O00066656,O00066656_1,2026-03-16 14:44:00,2026-03-16,West,Marketplace,P059,Sports,1,5121.91,0.0301,0,0.0,0.0,3055.19,4967.74
O00066657,O00066657_1,2026-03-16 00:34:00,2026-03-16,West,Web,P032,Grocery,3,777.82,0.0222,0,0.0,0.0,1481.78,2281.66
O00066658,O00066658_1,2026-03-16 22:52:00,2026-03-16,West,Web,P045,Fashion,3,3262.32,0.0287,0,0.0,0.0,6879.5,9506.07
O00066659,O00066659_1,2026-03-16 00:21:00,2026-03-16,West,Web,P011,Home,1,4207.09,0.0274,0,0.0,0.0,2708.35,4091.82
O00066660,O00066660_1,2026-03-16 05:06:00,2026-03-16,West,Web,P023,Beauty,1,1850.87,0.033,0,0.0,0.0,1191.83,1789.79
O00066661,O00066661_1,2026-03-16 01:57:00,2026-03-16,West,Web,P047,Fashion,1,3497.72,0.0272,0,0.0,0.0,2290.32,3402.58
O00066662,O00066662_1,2026-03-16 18:55:00,2026-03-16,West,Web,P029,Beauty,1,2352.06,0.0266,0,0.0,0.0,1461.58,2289.5
O00066663,O00066663_1,2026-03-16 14:53:00,2026-03-16,West,Web,P022,Beauty,2,1796.43,0.0012,0,0.0,0.0,2253.87,3588.55
O00066664,O00066664_1,2026-03-16 12:54:00,2026-03-16,West,Web,P044,Fashion,1,3152.18,0.0302,0,0.0,0.0,2037.5,3056.98
O00066665,O00066665_1,2026-03-16 13:42:00,2026-03-16,West,Web,P026,Beauty,3,2097.04,0.0279,1,6115.6,6115.6,4128.94,0.0
O00066666,O00066666_1,2026-03-16 13:04:00,2026-03-16,West,Web,P045,Fashion,2,3256.45,0.0301,0,0.0,0.0,4050.64,6316.86
O00066667,O00066667_1,2026-03-16 22:45:00,2026-03-16,West,Web,P001,Electronics,2,14480.88,0.0369,0,0.0,0.0,19111.33,27893.07
O00066668,O00066668_1,2026-03-16 18:00:00,2026-03-16,West,Web,P044,Fashion,1,3126.39,0.0156,0,0.0,0.0,2097.89,3077.62
O00066669,O00066669_1,2026-03-16 20:40:00,2026-03-16,West,Web,P055,Sports,3,4254.71,0.0063,0,0.0,0.0,8794.15,12683.72
O00066670,O00066670_1,2026-03-16 03:05:00,2026-03-16,West,Web,P052,Sports,3,3726.57,0.0255,0,0.0,0.0,7144.04,10894.63
O00066671,O00066671_1,2026-03-16 13:51:00,2026-03-16,West,Web,P001,Electronics,2,14342.85,0.0207,0,0.0,0.0,17673.92,28091.91
O00066672,O00066672_1,2026-03-16 08:48:00,2026-03-16,West,Web,P049,Fashion,1,3823.28,0.0095,0,0.0,0.0,2538.39,3786.96
O00066673,O00066673_1,2026-03-16 02:45:00,2026-03-16,West,Web,P014,Home,1,4723.42,0.0277,0,0.0,0.0,3197.9,4592.58
O00066674,O00066674_1,2026-03-16 20:04:00,2026-03-16,West,Web,P031,Grocery,1,747.27,0.0332,0,0.0,0.0,460.86,722.46
O00066675,O00066675_1,2026-03-16 05:03:00,2026-03-16,West,Web,P003,Electronics,3,15562.12,0.035,0,0.0,0.0,30064.07,45052.34
O00066676,O00066676_1,2026-03-17 22:05:00,2026-03-17,East,App,P034,Grocery,1,857.87,0.0205,0,0.0,0.0,557.77,840.28
O00066677,O00066677_1,2026-03-17 15:31:00,2026-03-17,East,App,P033,Grocery,2,832.87,0.0122,0,0.0,0.0,1099.96,1645.42
O00066678,O00066678_1,2026-03-17 00:45:00,2026-03-17,East,App,P021,Beauty,1,1675.89,0.0419,0,0.0,0.0,1074.49,1605.67
O00066679,O00066679_1,2026-03-17 04:06:00,2026-03-17,East,App,P041,Fashion,1,2717.36,0.0435,0,0.0,0.0,1792.63,2599.15
O00066680,O00066680_1,2026-03-17 21:08:00,2026-03-17,East,App,P024,Beauty,2,1943.3,0.0165,0,0.0,0.0,2564.87,3822.47
O00066681,O00066681_1,2026-03-17 17:06:00,2026-03-17,East,App,P032,Grocery,1,806.22,0.0212,0,0.0,0.0,549.59,789.13
O00066682,O00066682_1,2026-03-17 11:23:00,2026-03-17,East,App,P028,Beauty,1,2266.51,0.0263,0,0.0,0.0,1512.36,2206.9
O00066683,O00066683_1,2026-03-17 01:14:00,2026-03-17,East,App,P047,Fashion,1,3583.36,0.0332,0,0.0,0.0,2389.59,3464.39
O00066684,O00066684_1,2026-03-17 23:13:00,2026-03-17,East,App,P007,Electronics,1,18571.13,0.0337,0,0.0,0.0,11483.9,17945.28
O00066685,O00066685_1,2026-03-17 05:25:00,2026-03-17,East,App,P014,Home,1,4892.87,0.0127,0,0.0,0.0,3457.67,4830.73
O00066686,O00066686_1,2026-03-17 14:16:00,2026-03-17,East,App,P023,Beauty,3,1837.14,0.0382,0,0.0,0.0,3484.23,5300.88
O00066687,O00066687_1,2026-03-17 08:24:00,2026-03-17,East,App,P017,Home,1,5499.94,0.0328,0,0.0,0.0,3296.46,5319.54
O00066688,O00066688_1,2026-03-17 22:06:00,2026-03-17,East,App,P009,Electronics,1,20670.97,0.0357,0,0.0,0.0,13517.8,19933.02
O00066689,O00066689_1,2026-03-17 07:19:00,2026-03-17,East,Marketplace,P051,Sports,1,3628.49,0.0328,0,0.0,0.0,2291.19,3509.48
O00066690,O00066690_1,2026-03-17 23:25:00,2026-03-17,East,Marketplace,P027,Beauty,1,2124.57,0.0365,0,0.0,0.0,1386.93,2047.02
O00066691,O00066691_1,2026-03-17 06:40:00,2026-03-17,East,Marketplace,P044,Fashion,2,3037.0,0.0219,0,0.0,0.0,3682.2,5940.98
O00066692,O00066692_1,2026-03-17 11:42:00,2026-03-17,East,Marketplace,P059,Sports,1,5176.08,0.0361,0,0.0,0.0,3440.16,4989.22
O00066693,O00066693_1,2026-03-17 04:49:00,2026-03-17,East,Marketplace,P058,Sports,2,4930.53,0.0447,0,0.0,0.0,5904.04,9420.27
O00066694,O00066694_1,2026-03-17 11:06:00,2026-03-17,East,Marketplace,P013,Home,1,4726.73,0.0346,0,0.0,0.0,2946.05,4563.19
O00066695,O00066695_1,2026-03-17 21:07:00,2026-03-17,East,Marketplace,P056,Sports,1,4261.62,0.0007,0,0.0,0.0,3068.13,4258.64
O00066696,O00066696_1,2026-03-17 11:12:00,2026-03-17,East,Marketplace,P024,Beauty,2,1890.12,0.0191,0,0.0,0.0,2425.92,3708.04
O00066697,O00066697_1,2026-03-17 03:03:00,2026-03-17,East,Marketplace,P035,Grocery,1,934.3,0.0217,0,0.0,0.0,626.09,914.03
O00066698,O00066698_1,2026-03-17 05:18:00,2026-03-17,East,Marketplace,P023,Beauty,1,1865.64,0.0192,0,0.0,0.0,1195.37,1829.82
O00066699,O00066699_1,2026-03-17 01:30:00,2026-03-17,East,Marketplace,P054,Sports,2,4098.35,0.0271,0,0.0,0.0,5516.47,7974.57
O00066700,O00066700_1,2026-03-17 10:33:00,2026-03-17,East,Marketplace,P024,Beauty,1,1956.14,0.0135,0,0.0,0.0,1275.82,1929.73
O00066701,O00066701_1,2026-03-17 11:27:00,2026-03-17,East,Web,P012,Home,1,4421.56,0.022,0,0.0,0.0,2781.95,4324.29
O00066702,O00066702_1,2026-03-17 19:53:00,2026-03-17,East,Web,P046,Fashion,2,3327.07,0.0229,0,0.0,0.0,4236.66,6501.76
O00066703,O00066703_1,2026-03-17 22:30:00,2026-03-17,East,Web,P048,Fashion,1,3631.06,0.0172,0,0.0,0.0,2391.56,3568.61
O00066704,O00066704_1,2026-03-17 08:13:00,2026-03-17,East,Web,P002,Electronics,1,15771.97,0.0581,0,0.0,0.0,10152.66,14855.62
O00066705,O00066705_1,2026-03-17 19:05:00,2026-03-17,East,Web,P032,Grocery,1,775.67,0.0422,0,0.0,0.0,489.11,742.94
O00066706,O00066706_1,2026-03-17 09:15:00,2026-03-17,East,Web,P031,Grocery,1,743.92,0.0247,0,0.0,0.0,469.33,725.55
O00066707,O00066707_1,2026-03-17 11:55:00,2026-03-17,East,Web,P014,Home,1,4666.66,0.036,0,0.0,0.0,2776.23,4498.66
O00066708,O00066708_1,2026-03-17 13:33:00,2026-03-17,East,Web,P018,Home,1,5628.9,0.0045,0,0.0,0.0,3926.84,5603.57
O00066709,O00066709_1,2026-03-17 18:42:00,2026-03-17,East,Web,P010,Electronics,3,20839.29,0.0328,0,0.0,0.0,38028.6,60467.28
O00066710,O00066710_1,2026-03-17 08:45:00,2026-03-17,East,Web,P021,Beauty,3,1661.1,0.0368,0,0.0,0.0,2959.36,4799.91
O00066711,O00066711_1,2026-03-17 18:39:00,2026-03-17,East,Web,P013,Home,3,4547.27,0.042,0,0.0,0.0,8182.04,13068.85
O00066712,O00066712_1,2026-03-17 02:29:00,2026-03-17,East,Web,P015,Home,1,5143.57,0.0456,0,0.0,0.0,3158.41,4909.02
O00066713,O00066713_1,2026-03-17 03:08:00,2026-03-17,East,Web,P018,Home,2,5460.64,0.0201,0,0.0,0.0,7257.04,10701.76
O00066714,O00066714_1,2026-03-17 03:04:00,2026-03-17,East,Web,P023,Beauty,1,1851.86,0.0229,0,0.0,0.0,1153.14,1809.45
O00066715,O00066715_1,2026-03-17 18:06:00,2026-03-17,East,Web,P033,Grocery,1,863.78,0.0112,0,0.0,0.0,568.52,854.11
O00066716,O00066716_1,2026-03-17 16:57:00,2026-03-17,North,App,P024,Beauty,1,1918.54,0.039,0,0.0,0.0,1215.58,1843.72
O00066717,O00066717_1,2026-03-17 11:04:00,2026-03-17,North,App,P024,Beauty,3,1867.03,0.0388,0,0.0,0.0,3617.76,5383.77
O00066718,O00066718_1,2026-03-17 10:19:00,2026-03-17,North,App,P013,Home,1,4581.26,0.017,0,0.0,0.0,2897.97,4503.38
O00066719,O00066719_1,2026-03-17 01:50:00,2026-03-17,North,App,P053,Sports,1,3991.66,0.0264,0,0.0,0.0,2523.15,3886.28
O00066720,O00066720_1,2026-03-17 20:22:00,2026-03-17,North,App,P047,Fashion,1,3454.15,0.0181,0,0.0,0.0,2213.26,3391.63
O00066721,O00066721_1,2026-03-17 04:26:00,2026-03-17,North,App,P058,Sports,2,4979.32,0.0281,0,0.0,0.0,6369.36,9678.8
O00066722,O00066722_1,2026-03-17 09:34:00,2026-03-17,North,App,P038,Grocery,1,1051.98,0.0459,0,0.0,0.0,629.98,1003.69
O00066723,O00066723_1,2026-03-17 10:31:00,2026-03-17,North,App,P034,Grocery,1,863.02,0.0238,0,0.0,0.0,551.26,842.48
O00066724,O00066724_1,2026-03-17 11:39:00,2026-03-17,North,App,P038,Grocery,1,1021.36,0.0375,0,0.0,0.0,669.49,983.06
O00066725,O00066725_1,2026-03-17 07:55:00,2026-03-17,North,App,P048,Fashion,2,3802.23,0.0276,0,0.0,0.0,4829.08,7394.58
O00066726,O00066726_1,2026-03-17 05:48:00,2026-03-17,North,App,P059,Sports,1,5127.33,0.0205,0,0.0,0.0,3224.96,5022.22
O00066727,O00066727_1,2026-03-17 21:05:00,2026-03-17,North,App,P025,Beauty,2,2017.15,0.0218,0,0.0,0.0,2636.07,3946.35
O00066728,O00066728_1,2026-03-17 08:12:00,2026-03-17,North,App,P042,Fashion,1,2832.19,0.0781,0,0.0,0.0,1756.88,2611.0
O00066729,O00066729_1,2026-03-17 03:15:00,2026-03-17,North,App,P052,Sports,1,3742.6,0.0,0,0.0,0.0,2363.12,3742.6
O00066730,O00066730_1,2026-03-17 10:17:00,2026-03-17,North,App,P029,Beauty,1,2424.96,0.0322,0,0.0,0.0,1642.33,2346.88
O00066731,O00066731_1,2026-03-17 03:57:00,2026-03-17,North,App,P027,Beauty,3,2077.61,0.0166,0,0.0,0.0,3945.33,6129.37
O00066732,O00066732_1,2026-03-17 22:39:00,2026-03-17,North,App,P014,Home,2,4738.84,0.0232,0,0.0,0.0,6186.72,9257.8
O00066733,O00066733_1,2026-03-17 17:55:00,2026-03-17,North,App,P019,Home,3,5818.61,0.0377,0,0.0,0.0,11678.87,16797.75
O00066734,O00066734_1,2026-03-17 14:51:00,2026-03-17,North,App,P001,Electronics,2,14328.73,0.0125,0,0.0,0.0,17845.41,28299.24
O00066735,O00066735_1,2026-03-17 05:14:00,2026-03-17,North,Marketplace,P032,Grocery,1,802.68,0.024,0,0.0,0.0,560.76,783.42
O00066736,O00066736_1,2026-03-17 02:45:00,2026-03-17,North,Marketplace,P029,Beauty,1,2343.05,0.0209,0,0.0,0.0,1477.62,2294.08
O00066737,O00066737_1,2026-03-17 05:14:00,2026-03-17,North,Marketplace,P051,Sports,1,3660.53,0.0214,1,3582.19,3582.19,2251.84,0.0
O00066738,O00066738_1,2026-03-17 15:20:00,2026-03-17,North,Marketplace,P015,Home,1,5039.09,0.0444,0,0.0,0.0,3232.8,4815.35
O00066739,O00066739_1,2026-03-17 06:08:00,2026-03-17,North,Marketplace,P051,Sports,1,3569.78,0.0359,0,0.0,0.0,2237.26,3441.62
O00066740,O00066740_1,2026-03-17 11:03:00,2026-03-17,North,Marketplace,P039,Grocery,1,1056.53,0.0182,0,0.0,0.0,664.29,1037.3
O00066741,O00066741_1,2026-03-17 13:26:00,2026-03-17,North,Marketplace,P049,Fashion,2,3684.99,0.0147,0,0.0,0.0,4956.9,7261.64
O00066742,O00066742_1,2026-03-17 05:08:00,2026-03-17,North,Marketplace,P049,Fashion,1,3825.1,0.0138,0,0.0,0.0,2473.7,3772.31
O00066743,O00066743_1,2026-03-17 22:17:00,2026-03-17,North,Marketplace,P051,Sports,1,3550.66,0.0011,0,0.0,0.0,2446.72,3546.75
O00066744,O00066744_1,2026-03-17 00:01:00,2026-03-17,North,Marketplace,P013,Home,1,4551.96,0.0196,0,0.0,0.0,2925.46,4462.74
O00066745,O00066745_1,2026-03-17 11:13:00,2026-03-17,North,Marketplace,P038,Grocery,2,1006.92,0.0278,0,0.0,0.0,1296.36,1957.86
O00066746,O00066746_1,2026-03-17 22:27:00,2026-03-17,North,Marketplace,P016,Home,1,5222.38,0.0128,0,0.0,0.0,3594.07,5155.53
O00066747,O00066747_1,2026-03-17 16:05:00,2026-03-17,North,Marketplace,P045,Fashion,2,3312.12,0.047,1,6312.9,6312.9,4115.48,0.0
O00066748,O00066748_1,2026-03-17 16:27:00,2026-03-17,North,Marketplace,P032,Grocery,1,802.03,0.0239,0,0.0,0.0,514.43,782.86
O00066749,O00066749_1,2026-03-17 17:51:00,2026-03-17,North,Marketplace,P042,Fashion,1,2738.95,0.0233,0,0.0,0.0,1787.95,2675.13
O00066750,O00066750_1,2026-03-17 13:09:00,2026-03-17,North,Web,P013,Home,2,4589.55,0.0105,0,0.0,0.0,6054.88,9082.72
O00066751,O00066751_1,2026-03-17 06:03:00,2026-03-17,North,Web,P004,Electronics,1,16967.8,0.025,0,0.0,0.0,11235.11,16543.6
O00066752,O00066752_1,2026-03-17 14:36:00,2026-03-17,North,Web,P042,Fashion,2,2823.73,0.0295,0,0.0,0.0,3664.45,5480.86
O00066753,O00066753_1,2026-03-17 03:36:00,2026-03-17,North,Web,P042,Fashion,1,2914.4,0.0325,0,0.0,0.0,1788.32,2819.68
O00066754,O00066754_1,2026-03-17 19:34:00,2026-03-17,North,Web,P012,Home,1,4371.27,0.0365,0,0.0,0.0,2713.42,4211.72
O00066755,O00066755_1,2026-03-17 05:22:00,2026-03-17,North,Web,P037,Grocery,1,979.47,0.0198,0,0.0,0.0,669.11,960.08
O00066756,O00066756_1,2026-03-17 13:01:00,2026-03-17,North,Web,P050,Fashion,1,4036.62,0.0332,0,0.0,0.0,2436.67,3902.6
O00066757,O00066757_1,2026-03-17 02:57:00,2026-03-17,North,Web,P049,Fashion,3,3757.58,0.0364,0,0.0,0.0,7553.46,10862.41
O00066758,O00066758_1,2026-03-17 14:52:00,2026-03-17,North,Web,P023,Beauty,2,1843.66,0.0446,0,0.0,0.0,2342.82,3522.87
O00066759,O00066759_1,2026-03-17 09:33:00,2026-03-17,North,Web,P055,Sports,1,4311.55,0.0258,0,0.0,0.0,2844.91,4200.31
O00066760,O00066760_1,2026-03-17 08:16:00,2026-03-17,North,Web,P056,Sports,3,4481.2,0.0458,0,0.0,0.0,8537.86,12827.88
O00066761,O00066761_1,2026-03-17 11:53:00,2026-03-17,North,Web,P037,Grocery,1,997.17,0.0219,0,0.0,0.0,673.73,975.33
O00066762,O00066762_1,2026-03-17 18:55:00,2026-03-17,North,Web,P016,Home,1,5286.41,0.0276,0,0.0,0.0,3232.29,5140.51
O00066763,O00066763_1,2026-03-17 10:35:00,2026-03-17,North,Web,P004,Electronics,2,16285.77,0.0279,0,0.0,0.0,20213.76,31662.79
O00066764,O00066764_1,2026-03-17 00:05:00,2026-03-17,North,Web,P023,Beauty,1,1870.06,0.0285,0,0.0,0.0,1185.81,1816.76
O00066765,O00066765_1,2026-03-17 02:43:00,2026-03-17,North,Web,P051,Sports,3,3649.13,0.0218,0,0.0,0.0,7145.41,10708.74
